adapter,error,extra_backend,extra_bits,extra_builtin_request_fallback,extra_env,extra_family,extra_h2o_cache_budget,extra_h2o_heavy_ratio,extra_h2o_heavy_size,extra_h2o_kept_tokens,extra_h2o_mask_events,extra_h2o_prompt_tokens,extra_h2o_prune_events,extra_h2o_recent_ratio,extra_h2o_recent_size,extra_kivi_effective_mode,extra_kivi_group_size,extra_kivi_kernel_calls,extra_kivi_quantization_triggered,extra_kivi_quantize_calls,extra_kivi_quantized_layers,extra_kivi_quantized_tokens,extra_kivi_residual_length,extra_max_new_tokens,extra_metric_em,extra_metric_f1,extra_metric_rouge_l,extra_model,extra_profile_note,extra_prompt_tokens,extra_reference,extra_request_source,extra_stage_decode_ms,extra_stage_generate_ms,extra_stage_model_load_ms,extra_stage_startup_ms,extra_stage_tokenize_ms,extra_stage_total_ms,extra_stage_transfer_ms,extra_ttft_semantics,extra_worker_mode,kv_cache_memory_mib,latency_ms,length_bucket,measured,ok,output_text,peak_memory_mib,profile,quality_loss,quality_score,request_id,resident_memory_mib,split,task,ttft_ms
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,16128,64,16,1.0,0.7647058823529411,0.7647058823529411,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,581,A vegan cafe in Tbilisi has appealed for public solidarity after being invaded by ultra-nationalists wielding grilled meat and sausages.,EdinburghNLP/xsum,0.3638900816440582,1445.075087249279,16391.676511615515,2177.2368028759956,0.0,1445.5396682024002,0.09323656558990479,unavailable,batch,7.9775390625,1445.5396682024002,long,True,True," A vegetarian cafe in Georgia has accused neo-Nazis of attacking it, throwing",4622.39501953125,kivi_2bit_residual64,0.05042016806722682,0.9495798319327732,xsum_000017,8706.29296875,calibration,summary,
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,55552,64,16,1.0,0.9354838709677419,0.9354838709677419,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,1987,"Will a £300,000-a-week salary change a hot prospect's attitude to the game?",EdinburghNLP/xsum,0.5533993244171143,2364.659909158945,16391.676511615515,2177.2368028759956,0.0,2365.3156757354736,0.09545683860778809,unavailable,batch,22.35009765625,2365.3156757354736,xl,True,True," As clubs spend vast sums on players, they are increasingly turning to experts to help",5441.6630859375,kivi_2bit_residual64,0.0,1.0,xsum_000107,8706.29296875,calibration,summary,
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,34048,64,16,1.0,1.0,1.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,1229,using tweets that one has replied or quoted to as contextual information,zai-org/LongBench,0.42112916707992554,1803.0003570020199,16391.676511615515,2177.2368028759956,0.0,1803.5195656120777,0.09101256728172302,unavailable,batch,14.7998046875,1803.5195656120777,long,True,True, The paper explores the impact of different features and variants on the performance of the models,5000.02685546875,kivi_2bit_residual64,0.0,1.0,longbench_qasper_000003,8706.29296875,calibration,qa_long_context,
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,504,56,10752,64,16,1.0,0.7037037037037037,0.7777777777777778,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,379,Google has hired the creator of one of the web's most notorious forums - 4chan.,EdinburghNLP/xsum,0.3427155315876007,1310.8001127839088,16391.676511615515,2177.2368028759956,0.0,1311.2354688346386,0.08543580770492554,unavailable,batch,5.68408203125,1311.2354688346386,medium,True,True," The man who founded 4chan, the notorious internet forum, is to join",4504.9814453125,kivi_2bit_residual64,0.05363984674329492,0.9463601532567051,xsum_000003,8706.29296875,calibration,summary,
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,504,56,3584,64,16,1.0,0.7333333333333334,0.7999999999999999,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,118,"A man tried to abduct a boy outside a primary school in Milton Keynes, the school said.",EdinburghNLP/xsum,0.2573169767856598,1219.4929048418999,16391.676511615515,2177.2368028759956,0.0,1219.8431454598904,0.08558109402656555,unavailable,batch,2.896728515625,1219.8431454598904,short,True,True, A man in his 30s with blonde hair and a scratch on his,4352.87158203125,kivi_2bit_residual64,0.0,1.0,xsum_000013,8706.29296875,calibration,summary,
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,12544,64,16,1.0,0.7058823529411765,0.7058823529411765,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,487,Barnsley striker Tom Bradshaw says every footballer can learn from the examples set by Wales stars Gareth Bale and Aaron Ramsey.,EdinburghNLP/xsum,0.33072754740715027,1396.2463028728962,16391.676511615515,2177.2368028759956,0.0,1396.6678529977798,0.08415430784225464,unavailable,batch,7.76904296875,1396.6678529977798,long,True,True, Barnsley striker Sam Bradshaw says he has learned a lot from watching comp,4567.80517578125,kivi_2bit_residual64,0.0,1.0,xsum_000019,8706.29296875,calibration,summary,
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,55552,64,16,1.0,0.6666666666666667,0.761904761904762,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,2029,Football's crisis-hit world governing body Fifa will meet in Zurich on Friday and elect a new leader to try to take the damaged organisation forward into a new era.,EdinburghNLP/xsum,0.6331801414489746,2384.1813318431377,16391.676511615515,2177.2368028759956,0.0,2384.9145770072937,0.09290874004364014,unavailable,batch,23.7138671875,2384.9145770072937,xl,True,True," The 209 member nations of world football's governing body, FIFA,",5466.36474609375,kivi_2bit_residual64,0.0,1.0,xsum_000110,8706.29296875,calibration,summary,
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,34048,64,16,1.0,0.8285714285714285,0.8857142857142857,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,1226,"FoxNews, CNN, ESPN, New York Times, Time magazine, Huffington Post Weird News, The Guardian, Cartoon Network, Cooking Light, Home Cooking Adventure, Justin Bieber, Nickelodeon, Spongebob, Disney",zai-org/LongBench,0.7303692400455475,5575.1186944544315,16229.697495698929,1990.2563132345676,0.0,5576.057832688093,0.1992546021938324,unavailable,batch,14.702392578125,5576.057832688093,long,True,True," The study examined the following Facebook pages:

- FoxNews
- CNN
-",4999.0869140625,kivi_2bit_residual64,0.0,1.0,longbench_qasper_000004,8681.94921875,calibration,qa_long_context,
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,504,56,10752,64,16,1.0,0.4871794871794871,0.5384615384615385,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,376,Barcelona football club chief Sandro Rosell has resigned following a Spanish court's decision to look into last year's signing of Brazil star Neymar.,EdinburghNLP/xsum,0.39476901292800903,1306.1589039862156,16229.697495698929,1990.2563132345676,0.0,1306.6455274820328,0.08475035429000854,unavailable,batch,5.586669921875,1306.6455274820328,medium,True,True, Barcelona president Sandro Rosell has resigned following the club's controversial signing of Brazilian,4503.21728515625,kivi_2bit_residual64,0.0,1.0,xsum_000006,8681.94921875,calibration,summary,
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,1792,64,16,1.0,0.8857142857142857,0.8857142857142857,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,109,Sri Lanka seamer Shaminda Eranga was reported for a suspect bowling action in the second-Test defeat by England at Chester-le-Street.,EdinburghNLP/xsum,0.31927600502967834,1180.594239383936,16229.697495698929,1990.2563132345676,0.0,1181.0019426047802,0.0813603401184082,unavailable,batch,4.0263671875,1181.0019426047802,short,True,True, Sri Lanka pace bowler Nuwan Pradeep has been suspended from playing cricket,4347.57568359375,kivi_2bit_residual64,0.05238095238095242,0.9476190476190476,xsum_000029,8681.94921875,calibration,summary,
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,14336,64,16,1.0,0.8918918918918919,0.8918918918918919,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,549,Aspens are one of our most beautiful native trees and there's a huge demand for seeds to grow new ones for planting.,EdinburghNLP/xsum,0.36901235580444336,1418.4641800820827,16229.697495698929,1990.2563132345676,0.0,1418.9244098961353,0.0841878354549408,unavailable,batch,8.3603515625,1418.9244098961353,long,True,True," The aspen tree does not naturally produce many seeds, making it difficult for companies",4603.92431640625,kivi_2bit_residual64,0.0,1.0,xsum_000027,8681.94921875,calibration,summary,
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,34048,64,16,1.0,1.0,1.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,1241,Yes,zai-org/LongBench,0.44478848576545715,1744.4922290742397,16229.697495698929,1990.2563132345676,0.0,1745.0334765017033,0.08981674909591675,unavailable,batch,15.189453125,1745.0334765017033,long,True,True, The provided context does not explicitly mention whether the hashtag and SemEval datasets contain only,5007.2099609375,kivi_2bit_residual64,0.0,1.0,longbench_qasper_000005,8681.94921875,calibration,qa_long_context,
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,35840,64,16,1.0,0.8958333333333334,0.9166666666666666,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,1320,"Vanilla ST baseline, encoder pre-training, in which the ST encoder is initialized from an ASR model, decoder pre-training, in which the ST decoder is initialized from an MT model, encoder-decoder pre-training, where both the encoder and decoder are pre-trained, many-to-many multi-task model where the encoders and decoders are derived from pre-trained ASR and MT models, Triangle+pre-train: BIBREF18 DBLP:conf/naacl/AnastasopoulosC18 proposed a triangle multi-task strategy for speech translation",zai-org/LongBench,0.4565715789794922,1770.9305733442307,16229.697495698929,1990.2563132345676,0.0,1771.4824490249157,0.08823350071907043,unavailable,batch,16.332763671875,1771.4824490249157,long,True,True, The baselines refer to previous methods or models that the authors compare their proposed T,5053.49755859375,kivi_2bit_residual64,0.0,1.0,longbench_qasper_000100,8681.94921875,eval,qa_long_context,
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,504,56,3584,64,16,1.0,0.6875,0.75,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,121,Everton winger Gerard Deulofeu has joined Italian side AC Milan on loan until the end of the season.,EdinburghNLP/xsum,0.3466084599494934,1185.604352504015,16229.697495698929,1990.2563132345676,0.0,1186.0399693250656,0.08177757263183594,unavailable,batch,2.994140625,1186.0399693250656,short,True,True," Everton midfielder Andre Gomes will join Spanish side Valencia on a season-long loan,",4354.6357421875,kivi_2bit_residual64,0.0,1.0,xsum_000150,8681.94921875,eval,summary,
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,16128,64,16,1.0,0.6216216216216217,0.7837837837837838,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,616,"McCormick, the American food flavourings business, has said it may increase its $700m (£494m) bid for the UK's Premier Foods.",EdinburghNLP/xsum,0.33679232001304626,1445.706270635128,16229.697495698929,1990.2563132345676,0.0,1446.1406841874123,0.09005889296531677,unavailable,batch,9.114013671875,1446.1406841874123,long,True,True, Shares in the UK food company Premier Foods have risen sharply after the firm's board,4642.97802734375,kivi_2bit_residual64,0.0,1.0,xsum_000151,8681.94921875,eval,summary,
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,8960,64,16,1.0,0.7948717948717949,0.8461538461538461,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,362,"The policing of a major incident at a nightclub in which two students were killed in a crush was ""appropriate"", the police watchdog has said.",EdinburghNLP/xsum,0.3208070993423462,1281.6253080964088,16229.697495698929,1990.2563132345676,0.0,1282.0316329598427,0.07889792323112488,unavailable,batch,6.553955078125,1282.0316329598427,medium,True,True, Two women who died after a student disco in Northampton became overcrowded were not,4494.9833984375,kivi_2bit_residual64,0.0,1.0,xsum_000152,8681.94921875,eval,summary,
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,32256,64,16,1.0,1.0,1.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,1157,Unanswerable,zai-org/LongBench,0.45551732182502747,1785.3726670145988,16229.697495698929,1990.2563132345676,0.0,1785.9183251857758,0.08343905210494995,unavailable,batch,13.8837890625,1785.9183251857758,long,True,True, The context provided does not explicitly mention any specific natural languages that are studied in the,4958.03173828125,kivi_2bit_residual64,0.0,1.0,longbench_qasper_000101,8681.94921875,eval,qa_long_context,
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,1792,64,16,1.0,0.6842105263157895,0.7894736842105263,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,84,"A community worker has said scrambler motorcycles are a problem in west Belfast, as a woman remains in a critical condition after a collision.",EdinburghNLP/xsum,0.40741264820098877,5024.890270084143,16826.71219110489,2016.4783783257008,0.0,5025.505740195513,0.199194997549057,unavailable,batch,3.214599609375,5025.505740195513,short,True,True," Police are investigating after a scrambler motorcycle crashed into a lake in Northern Ireland,",4332.8720703125,kivi_2bit_residual64,0.0,1.0,xsum_000157,8713.265625,eval,summary,
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,16128,64,16,1.0,0.9393939393939394,0.9393939393939394,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,582,A crowdfunded handset designed to help people disconnect from their smartphones is due to ship at the end of November after a series of setbacks.,EdinburghNLP/xsum,0.39511919021606445,1449.657578021288,16826.71219110489,2016.4783783257008,0.0,1450.1445330679417,0.08431077003479004,unavailable,batch,8.010009765625,1450.1445330679417,long,True,True," A US firm that raised $415,000 (Â£",4623.37646484375,kivi_2bit_residual64,0.044657097288676284,0.9553429027113237,xsum_000153,8713.265625,eval,summary,
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,3584,64,16,1.0,0.5151515151515151,0.5757575757575757,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,138,A care worker at an NHS psychiatric unit has been charged with raping a young female patient.,EdinburghNLP/xsum,0.27946382761001587,1205.277543514967,16826.71219110489,2016.4783783257008,0.0,1205.64828440547,0.08413195610046387,unavailable,batch,3.546142578125,1205.64828440547,medium,True,True, A nurse has been charged with attempted murder after a patient died at a secure mental,4364.2822265625,kivi_2bit_residual64,0.0,1.0,xsum_000154,8713.265625,eval,summary,
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,34048,64,16,1.0,1.0,1.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,1241,"linear SVM, bidirectional Long Short-Term-Memory (BiLSTM), Convolutional Neural Network (CNN)",zai-org/LongBench,0.4503615200519562,1865.0549575686455,16826.71219110489,2016.4783783257008,0.0,1865.6041622161865,0.09211897850036621,unavailable,batch,15.189453125,1865.6041622161865,long,True,True, The paper does not mention any specific models that were used in the experiments. The,5007.2099609375,kivi_2bit_residual64,0.0,1.0,longbench_qasper_000102,8713.265625,eval,qa_long_context,
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,1792,64,16,1.0,0.6923076923076923,0.7692307692307692,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,81,London Irish have parted company with assistant coach Richard Whiffin following Premiership relegation.,EdinburghNLP/xsum,0.24120882153511047,1188.6505112051964,16826.71219110489,2016.4783783257008,0.0,1188.9786906540394,0.08104369044303894,unavailable,batch,3.1171875,1188.9786906540394,short,True,True, Former England international Matt Whiffin has left London Irish after 13 years with,4331.111328125,kivi_2bit_residual64,0.0,1.0,xsum_000167,8713.265625,eval,summary,
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,12544,64,16,1.0,0.4736842105263158,0.6842105263157895,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,456,A nine-year-old boy with muscular dystrophy has met with First Minister Nicola Sturgeon after he wrote to her campaigning for a new treatment.,EdinburghNLP/xsum,0.282924622297287,1380.2692852914333,16826.71219110489,2016.4783783257008,0.0,1380.6415237486362,0.08320808410644531,unavailable,batch,6.762451171875,1380.6415237486362,long,True,True, The first minister has met a 14-year-old boy with Duchenne muscular,4549.56982421875,kivi_2bit_residual64,0.0,1.0,xsum_000158,8713.265625,eval,summary,
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,10752,64,16,1.0,0.4117647058823529,0.47058823529411764,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,427,Nigel Farage missed an appearance on BBC Question Time after getting caught in a traffic jam on the A1.,EdinburghNLP/xsum,0.2917870879173279,1358.7760478258133,16826.71219110489,2016.4783783257008,0.0,1359.1537363827229,0.07988139986991882,unavailable,batch,7.24267578125,1359.1537363827229,medium,True,True, UKIP leader Nigel Farage has missed a place on BBC Question Time after getting stuck,4532.86328125,kivi_2bit_residual64,0.0,1.0,xsum_000155,8713.265625,eval,summary,
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,504,56,34048,64,16,1.0,1.0,1.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,1207,No,zai-org/LongBench,0.423479825258255,1779.9952030181885,16826.71219110489,2016.4783783257008,0.0,1780.5103324353695,0.08553266525268555,unavailable,batch,14.08544921875,1780.5103324353695,long,True,True, The provided context does not explicitly mention whether the answered questions measure for the usefulness of,4987.43896484375,kivi_2bit_residual64,0.0,1.0,longbench_qasper_000103,8713.265625,eval,qa_long_context,
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,1792,64,16,1.0,0.6216216216216217,0.7297297297297298,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,85,A 15-year-old boy has been charged with attempted murder after two pupils were stabbed at a school in Dulwich.,EdinburghNLP/xsum,0.22309273481369019,1185.0709356367588,16826.71219110489,2016.4783783257008,0.0,1185.3793673217297,0.07939711213111877,unavailable,batch,3.2470703125,1185.3793673217297,short,True,True, Two teenagers have been arrested on suspicion of attempted murder after a stabbing outside a south,4334.15576171875,kivi_2bit_residual64,0.07258687258687269,0.9274131274131273,xsum_000174,8713.265625,eval,summary,
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,17920,64,16,1.0,0.7142857142857143,0.8285714285714285,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,671,Campaigners to leave the European Union have been badgering the government about the reliability of the official immigration statistics.,EdinburghNLP/xsum,0.3288760781288147,1490.1564866304398,16826.71219110489,2016.4783783257008,0.0,1490.5746914446354,0.08374452590942383,unavailable,batch,9.47802734375,1490.5746914446354,long,True,True, Nigel Farage thinks the official figures for EU migration to the UK are wrong because the,4674.97509765625,kivi_2bit_residual64,0.0,1.0,xsum_000160,8713.265625,eval,summary,
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,504,56,12544,64,16,1.0,0.5625,0.625,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,443,Oscar winner Nicole Kidman says she still acts like she's 21 when it comes to acting roles.,EdinburghNLP/xsum,0.43886899948120117,5058.334108442068,15974.64356571436,2013.1542794406414,0.0,5058.984562754631,0.20362064242362976,unavailable,batch,6.34033203125,5058.984562754631,medium,True,True," Nicole Kidman says she is still acting as if she is starting her career,",4542.2744140625,kivi_2bit_residual64,0.0,1.0,xsum_000156,8684.01953125,eval,summary,
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,34048,64,16,1.0,0.375,0.375,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,1236,Pretrained word embeddings  were not used,zai-org/LongBench,0.471651554107666,1821.6752633452415,15974.64356571436,2013.1542794406414,0.0,1822.2430311143398,0.08854642510414124,unavailable,batch,15.027099609375,1822.2430311143398,long,True,True," The following pretrained word embeddings were used:

1. **GloVe Embeddings",5004.1455078125,kivi_2bit_residual64,0.0,1.0,longbench_qasper_000104,8684.01953125,eval,qa_long_context,
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,unquantized_short_request,32,0,False,0,0,0,64,16,1.0,0.8620689655172414,0.8620689655172414,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,39,"The BBC has extensive live athletics coverage across TV, desktop, mobile, tablet and app.",EdinburghNLP/xsum,0.27949362993240356,843.8571989536285,15974.64356571436,2013.1542794406414,0.0,844.2242927849293,0.08144602179527283,unavailable,batch,2.953125,844.2242927849293,short,True,True," This page contains the most recent match schedules, but be aware that the fixtures and",4306.61083984375,kivi_2bit_residual64,0.0,1.0,xsum_000194,8684.01953125,eval,summary,
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,19712,64,16,1.0,0.5384615384615385,0.5384615384615385,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,715,One of the most moderate teaching unions has voted for industrial action over government plans to force all schools in England to become academies.,EdinburghNLP/xsum,0.357210636138916,1486.6731241345406,15974.64356571436,2013.1542794406414,0.0,1487.1273785829544,0.09068101644515991,unavailable,batch,9.48486328125,1487.1273785829544,long,True,True, Teachers' leaders have condemned the government's plans to force all schools to become acad,4700.505859375,kivi_2bit_residual64,0.0,1.0,xsum_000164,8684.01953125,eval,summary,
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,8960,64,16,1.0,0.696969696969697,0.8181818181818181,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,366,Pace bowler Kyle Jarvis claimed 5-69 for Lancashire as they earned a sizeable first-innings lead on a rain-shortened day against Leicestershire.,EdinburghNLP/xsum,0.3286339342594147,1296.976514160633,15974.64356571436,2013.1542794406414,0.0,1297.396458685398,0.08446723222732544,unavailable,batch,6.683837890625,1297.396458685398,medium,True,True, Leicestershire's Ben Jarvis took 5-32 as Lancashire,4497.33447265625,kivi_2bit_residual64,0.0,1.0,xsum_000159,8684.01953125,eval,summary,
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,35840,64,16,1.0,0.8947368421052632,0.8947368421052632,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,1280,"average recipe-level coherence scores of 1.78-1.82, human evaluators preferred personalized model outputs to baseline 63% of the time",zai-org/LongBench,0.545993447303772,1840.5390679836273,15974.64356571436,2013.1542794406414,0.0,1841.182142496109,0.09044632315635681,unavailable,batch,15.033935546875,1841.182142496109,long,True,True, The authors did not provide specific details on the results of their experiments on the new,5029.66650390625,kivi_2bit_residual64,0.0,1.0,longbench_qasper_000105,8684.01953125,eval,qa_long_context,
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,756,True,420,28,1792,64,16,1.0,0.7777777777777778,0.8333333333333334,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,63,"A man has appeared in court after cannabis with an estimated street value of £90,000 was seized in Aberdeen.",EdinburghNLP/xsum,0.23004412651062012,1125.1872591674328,15974.64356571436,2013.1542794406414,0.0,1125.5136579275131,0.0898018479347229,unavailable,batch,2.53271484375,1125.5136579275131,short,True,True, Police have recovered a large quantity of heroin and cannabis following the arrest of a man,4320.86083984375,kivi_2bit_residual64,0.0,1.0,xsum_000207,8684.01953125,eval,summary,
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,17920,64,16,1.0,0.9,0.95,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,666,"The UK should show that it ""embraces"" the Muslim and Hindu faiths by making Eid and Diwali public holidays, Conservative MP Bob Blackman has said.",EdinburghNLP/xsum,0.3234259784221649,1491.603035479784,15974.64356571436,2013.1542794406414,0.0,1492.0164793729782,0.08401647210121155,unavailable,batch,9.315673828125,1492.0164793729782,long,True,True, Labour MP David Lammy is calling for a debate in Parliament over whether Muslims and,4672.037109375,kivi_2bit_residual64,0.04999999999999993,0.9500000000000001,xsum_000172,8684.01953125,eval,summary,
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,3584,64,16,1.0,0.4666666666666667,0.4666666666666667,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,132,Wasps winger Frank Halai will join French Top 14 side Pau at the end of the Premiership season.,EdinburghNLP/xsum,0.26504695415496826,1237.2791692614555,15974.64356571436,2013.1542794406414,0.0,1237.6295290887356,0.07979944348335266,unavailable,batch,3.351318359375,1237.6295290887356,medium,True,True, Wasps centre Frank Halai is to join French Top 14 side A,4360.75390625,kivi_2bit_residual64,0.0,1.0,xsum_000161,8684.01953125,eval,summary,
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,32256,64,16,1.0,0.8947368421052632,0.8947368421052632,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,1181,"irony accuracy, sentiment preservation",zai-org/LongBench,0.4129372537136078,1865.6100071966648,15974.64356571436,2013.1542794406414,0.0,1866.1155626177788,0.08656084537506104,unavailable,batch,14.6630859375,1866.1155626177788,long,True,True," The combination of rewards for reinforcement learning in the model includes an irony reward, a",4972.14501953125,kivi_2bit_residual64,0.0,1.0,longbench_qasper_000106,8684.01953125,eval,qa_long_context,
h2o,,qwen2_h2o,,false,edgekv-h2o,h2o,240,0.1,120,240,448,1203,448,0.1,120,,,,,,,,,,1.0,0.5833333333333333,0.75,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,,Ground truth is not established in the paper,zai-org/LongBench,0.5696043372154236,4221.347592771053,16002.559214830399,2037.7738066017628,3.3969618380069733,4225.585144013166,0.2650357782840729,unavailable,batch,13.17626953125,4225.585144013166,long,True,True, The ground truth for fake news in this study appears to be established through manual labeling,4984.81982421875,h2o_heavy10_recent10,0.0,1.0,longbench_qasper_000000,8610.1875,calibration,qa_long_context,
h2o,,qwen2_h2o,,false,edgekv-h2o,h2o,28,0.1,14,28,448,140,448,0.1,14,,,,,,,,,,1.0,0.696969696969697,0.696969696969697,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,,Former Premier League footballer Sam Sodje has appeared in court alongside three brothers accused of charity fraud.,EdinburghNLP/xsum,0.2882145345211029,1156.9333337247372,16002.559214830399,2037.7738066017628,0.5184710025787354,1157.8446812927723,0.10029226541519165,unavailable,batch,1.5372314453125,1157.8446812927723,medium,True,True, Four Nigerian men have appeared in court accused of running a football academy that was a,4365.0595703125,h2o_heavy10_recent10,0.0,1.0,xsum_000000,8610.1875,calibration,summary,
