adapter,error,extra_backend,extra_bits,extra_builtin_request_fallback,extra_env,extra_family,extra_h2o_cache_budget,extra_h2o_heavy_ratio,extra_h2o_heavy_size,extra_h2o_kept_tokens,extra_h2o_mask_events,extra_h2o_prompt_tokens,extra_h2o_prune_events,extra_h2o_recent_ratio,extra_h2o_recent_size,extra_kivi_effective_mode,extra_kivi_group_size,extra_kivi_kernel_calls,extra_kivi_quantization_triggered,extra_kivi_quantize_calls,extra_kivi_quantized_layers,extra_kivi_quantized_tokens,extra_kivi_residual_length,extra_max_new_tokens,extra_metric_em,extra_metric_f1,extra_metric_rouge_l,extra_model,extra_primary_metric,extra_profile_note,extra_prompt_tokens,extra_reference,extra_request_source,extra_stage_decode_ms,extra_stage_first_token_ms,extra_stage_generate_ms,extra_stage_model_load_ms,extra_stage_prefill_ms,extra_stage_startup_ms,extra_stage_tokenize_ms,extra_stage_total_ms,extra_stage_transfer_ms,extra_ttft_semantics,extra_worker_mode,kv_cache_memory_mib,latency_ms,length_bucket,measured,ok,output_text,peak_memory_mib,profile,quality_loss,quality_score,request_id,resident_memory_mib,split,task,ttft_ms
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,14336,64,16,1.0,0.6190476190476191,0.6190476190476191,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,558,A convicted teenage sex offender has been detained for a year for having sex with a 13-year-old girl in the grounds of a Dundee college campus.,EdinburghNLP/xsum,0.0,358.1865578889847,1413.948591798544,16496.283426880836,357.991311699152,2050.5349189043045,0.0,1414.2209365963936,0.084705650806427,first_token,batch,8.652587890625,1414.2209365963936,long,True,True, A teenager who had sex with a 13-year-old girl after meeting her,4609.068359375,kivi_2bit_residual64,0.0,1.0,xsum_000067,8666.43359375,calibration,summary,358.1865578889847
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,32256,64,16,1.0,1.0,1.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,f1,,1193,"Custom dataset with user questions; set of documents, twitter posts and news articles, all related to finance.",zai-org/LongBench,0.0,663.0266569554806,1716.5617123246193,16496.283426880836,662.8292761743069,2050.5349189043045,0.0,1716.8541625142097,0.08189305663108826,first_token,batch,15.052734375,1716.8541625142097,long,True,True, The paper does not mention any specific datasets used. The focus is on the challenges,4979.04150390625,kivi_2bit_residual64,0.0625,0.9375,longbench_qasper_000015,8666.43359375,calibration,qa_long_context,663.0266569554806
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,5376,64,16,1.0,0.5555555555555556,0.5555555555555556,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,234,"A foreign couple has been attacked by a group of ""drunk men"" in the northern Indian state of Rajasthan, police said.",EdinburghNLP/xsum,0.0,167.8546741604805,1230.208333581686,16496.283426880836,167.67552495002747,2050.5349189043045,0.0,1230.4806932806969,0.08058175444602966,first_token,batch,5.241455078125,1230.4806932806969,medium,True,True," A Spanish woman and her male companion were attacked in the Indian state of Rajasthan,",4420.26123046875,kivi_2bit_residual64,0.0,1.0,xsum_000023,8666.43359375,calibration,summary,167.8546741604805
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,37632,64,16,1.0,0.84,0.84,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,1344,"Earlier this year, two economists made a friendly wager.",EdinburghNLP/xsum,0.0,832.1660719811916,1913.537010550499,16496.283426880836,831.9654427468777,2050.5349189043045,0.0,1913.8153493404388,0.08630752563476562,first_token,batch,15.690185546875,1913.8153493404388,long,True,True, Two economists have bet on whether China's economy will continue to grow at its current,5067.17626953125,kivi_2bit_residual64,0.07999999999999996,0.92,xsum_000069,8666.43359375,calibration,summary,832.1660719811916
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,32256,64,16,1.0,0.9090909090909091,0.9090909090909091,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,f1,,1173,Energy with accuracy of 0.538,zai-org/LongBench,0.0,643.7184736132622,1706.9757916033268,16496.283426880836,643.4985138475895,2050.5349189043045,0.0,1707.2662897408009,0.08519738912582397,first_token,batch,14.4033203125,1707.2662897408009,long,True,True, The context provided does not contain any specific information about the performance of individual stock market,4967.279296875,kivi_2bit_residual64,0.0,1.0,longbench_qasper_000016,8666.43359375,calibration,qa_long_context,643.7184736132622
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,8960,64,16,1.0,0.4871794871794871,0.4871794871794871,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,344,Hong Kong-based airline Cathay Pacific has announced a ban on shipments of shark fin in a move that has been welcomed by conservationists.,EdinburghNLP/xsum,0.0,206.23448491096497,1271.681372076273,16496.283426880836,206.0297466814518,2050.5349189043045,0.0,1272.0116153359413,0.08437037467956543,first_token,batch,5.969482421875,1272.0116153359413,medium,True,True, Hong Kong's Cathay Pacific has announced it will ban the carriage of shark fin,4484.25830078125,kivi_2bit_residual64,0.0,1.0,xsum_000024,8666.43359375,calibration,summary,206.23448491096497
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,23296,64,16,1.0,0.7073170731707317,0.8048780487804879,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,837,"Chinese telecom firms Huawei and ZTE pose a security threat to the US, a congressional panel has warned after an investigation into the two companies.",EdinburghNLP/xsum,0.0,493.7324821949005,1549.0068346261978,16496.283426880836,493.5380816459656,2050.5349189043045,0.0,1549.3350252509117,0.08652731776237488,first_token,batch,10.6025390625,1549.3350252509117,long,True,True, The US government is calling for a ban on US companies buying equipment from Chinese telecom,4771.41259765625,kivi_2bit_residual64,0.015404364569961526,0.9845956354300385,xsum_000070,8666.43359375,calibration,summary,493.7324821949005
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,30464,64,16,1.0,0.9,0.9,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,f1,,1130,"RNN-based NMT model, Transformer-NMT",zai-org/LongBench,0.0,4312.4730959534645,5399.467032402754,15840.620301663876,4312.03019618988,2001.5265345573425,0.0,5399.99421313405,0.20530447363853455,first_token,batch,14.428955078125,5399.99421313405,long,True,True," The document states that various NMT models were tested on the created dataset, but",4942.84912109375,kivi_2bit_residual64,0.0,1.0,longbench_qasper_000017,8688.04296875,calibration,qa_long_context,4312.4730959534645
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,3584,64,16,1.0,0.8421052631578947,0.8421052631578947,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,161,Chester midfielder Tom Shaw has been appointed player-assistant manager at the National League side after signing a new contract at Bumpers Lane.,EdinburghNLP/xsum,0.0,144.9275016784668,1222.9593358933926,15840.620301663876,144.7386033833027,2001.5265345573425,0.0,1223.2669591903687,0.08338317275047302,first_token,batch,4.29296875,1223.2669591903687,medium,True,True, Chester City have signed former Bristol Rovers striker Danny Shaw on a one-year deal,4377.68115234375,kivi_2bit_residual64,0.00877192982456143,0.9912280701754386,xsum_000025,8688.04296875,calibration,summary,144.9275016784668
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,16128,64,16,1.0,0.3939393939393939,0.3939393939393939,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,598,Nico Rosberg and Mercedes have been penalised 10 seconds for breaking radio transmission rules during the British Grand Prix.,EdinburghNLP/xsum,0.0,379.83522564172745,1454.0920369327068,15840.620301663876,379.6459473669529,2001.5265345573425,0.0,1454.4072449207306,0.08388981223106384,first_token,batch,8.529541015625,1454.4072449207306,long,True,True, Nico Rosberg has been penalised for receiving driver assistance during the British Grand Prix,4632.24609375,kivi_2bit_residual64,0.0,1.0,xsum_000072,8688.04296875,calibration,summary,379.83522564172745
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,37632,64,16,1.0,0.6756756756756757,0.7837837837837838,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,f1,,1355,"a regularization term associated with neutral features, the maximum entropy of class distribution regularization term, the KL divergence between reference and predicted class distribution",zai-org/LongBench,0.0,782.2446785867214,1898.3854465186596,15840.620301663876,782.0321395993233,2001.5265345573425,0.0,1898.7296111881733,0.08627772331237793,first_token,batch,16.04736328125,1898.7296111881733,long,True,True," The three regularization terms introduced in the paper are:

1. **A regularization term",5073.2666015625,kivi_2bit_residual64,0.0,1.0,longbench_qasper_000018,8688.04296875,calibration,qa_long_context,782.2446785867214
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,7168,64,16,1.0,0.5333333333333334,0.7333333333333334,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,301,Archaeologists in Denmark have uncovered an incredibly rare find: a stone age axe held within its wooden handle.,EdinburghNLP/xsum,0.0,210.2443091571331,1323.2145383954048,15840.620301663876,210.04555001854897,2001.5265345573425,0.0,1323.5160000622272,0.09433180093765259,first_token,batch,5.9951171875,1323.5160000622272,medium,True,True, Archaeologists have discovered a well-preserved Neolithic wooden-handled axe in Denmark,4459.31689453125,kivi_2bit_residual64,0.0,1.0,xsum_000026,8688.04296875,calibration,summary,210.2443091571331
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,19712,64,16,1.0,0.7021276595744681,0.8297872340425532,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,729,"A woman accused of murdering a man in Craigavon rang a friend and told her she had ""gone mad and jumped on his head and stomach'' following an argument, a jury has heard.",EdinburghNLP/xsum,0.0,427.7251102030277,1502.2806972265244,15840.620301663876,427.5398626923561,2001.5265345573425,0.0,1502.5661438703537,0.08300691843032837,first_token,batch,9.939453125,1502.5661438703537,long,True,True, A friend of murder suspect Shauneen Boyle has told a court she was told,4708.59228515625,kivi_2bit_residual64,0.1214539007092198,0.8785460992907802,xsum_000076,8688.04296875,calibration,summary,427.7251102030277
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,34048,64,16,1.0,1.0,1.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,f1,,1223,"SVM with unigram, bigram, and trigram features, SVM with average word embedding, SVM with average transformed word embeddings, CNN, ecurrent Convolutional Neural Networks, SVM and deep learning models with comment information",zai-org/LongBench,0.0,728.7292741239071,1807.3959350585938,15840.620301663876,728.53759303689,2001.5265345573425,0.0,1807.7400177717209,0.09016692638397217,first_token,batch,14.60498046875,1807.7400177717209,long,True,True, The paper does not explicitly mention specific baselines that are compared against the proposed UTC,4996.3330078125,kivi_2bit_residual64,0.0,1.0,longbench_qasper_000019,8688.04296875,calibration,qa_long_context,728.7292741239071
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,8960,64,16,1.0,0.625,0.6875,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,337,"Divers in Guernsey will be hit with a £30,000 charge if they require treatment for decompression sickness, the government has confirmed.",EdinburghNLP/xsum,0.0,204.57948371767998,1283.2811586558819,15840.620301663876,204.38727736473083,2001.5265345573425,0.0,1283.6318500339985,0.08725374937057495,first_token,batch,5.7421875,1283.6318500339985,medium,True,True, Divers in Guernsey will have to pay £150 for a,4480.1435546875,kivi_2bit_residual64,0.0,1.0,xsum_000028,8688.04296875,calibration,summary,204.57948371767998
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,34048,64,16,1.0,0.85,0.85,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,1224,"On the shelves of ""Happy Mart,"" there are gleaming cans of ""instant nose jobs"", packets of ""Same Face"" cookies and boxes of ""Luxurios"" cereal.",EdinburghNLP/xsum,0.0,720.9208682179451,1791.6295602917671,15840.620301663876,720.7023128867149,2001.5265345573425,0.0,1791.9375710189342,0.0906921923160553,first_token,batch,14.637451171875,1791.9375710189342,long,True,True, The Glasgow School of Art's Singapore campus is the latest in a long line of,4996.9228515625,kivi_2bit_residual64,0.0,1.0,xsum_000077,8688.04296875,calibration,summary,720.9208682179451
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,30464,64,16,1.0,0.9047619047619048,0.9047619047619048,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,f1,,1102,They decrease MAE in 0.34,zai-org/LongBench,0.0,589.7631347179413,1657.0291221141815,15840.620301663876,589.5721577107906,2001.5265345573425,0.0,1657.3323346674442,0.09009987115859985,first_token,batch,13.519775390625,1657.3323346674442,long,True,True, The document does not provide a specific numerical value for the improvement in performance. It,4925.8662109375,kivi_2bit_residual64,0.0,1.0,longbench_qasper_000020,8688.04296875,calibration,qa_long_context,589.7631347179413
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,7168,64,16,1.0,0.7058823529411764,0.7647058823529411,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,296,The owners of a new Indian clothing store called Hitler say they will rename it after receiving complaints.,EdinburghNLP/xsum,0.0,3867.4741089344025,4924.89343136549,16024.072155356407,3867.067962884903,2345.200441777706,0.0,4925.524603575468,0.2054758369922638,first_token,batch,5.832763671875,4925.524603575468,medium,True,True, A clothing store in India that was named after Adolf Hitler is to change its name,4456.67529296875,kivi_2bit_residual64,0.0,1.0,xsum_000030,8685.828125,calibration,summary,3867.4741089344025
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,34048,64,16,1.0,1.0,1.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,1221,"""I wanted to get an education but my parents were determined to marry me off,"" says Himanot Yehewala, an Ethiopian girl who was married five years ago at the age of 13.",EdinburghNLP/xsum,0.0,777.0543992519379,1847.3162055015564,16024.072155356407,776.8159843981266,2345.200441777706,0.0,1847.6654142141342,0.09236112236976624,first_token,batch,14.5400390625,1847.6654142141342,long,True,True," In Ethiopia, young girls are being forced into marriage, sometimes with boys as young",4995.1591796875,kivi_2bit_residual64,0.08695652173913038,0.9130434782608696,xsum_000081,8685.828125,calibration,summary,777.0543992519379
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,35840,64,16,1.0,0.6774193548387097,0.7419354838709677,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,f1,,1280,the attention heads in the proposed adaptively sparse Transformer can specialize more and with higher confidence,zai-org/LongBench,0.0,654.7969505190849,1710.280679166317,16024.072155356407,654.5747108757496,2345.200441777706,0.0,1710.6144055724144,0.08728727698326111,first_token,batch,15.033935546875,1710.6144055724144,long,True,True, The introduction of sparse attention into the Transformer architecture enhances interpretability by allowing the model,5029.51025390625,kivi_2bit_residual64,0.010752688172043001,0.989247311827957,longbench_qasper_000021,8685.828125,calibration,qa_long_context,654.7969505190849
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,5376,64,16,1.0,0.4285714285714286,0.6666666666666666,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,210,Plans have been lodged for a wind farm in the Scottish Borders less than a year after the Scottish government rejected a scheme for the same site.,EdinburghNLP/xsum,0.0,160.84131225943565,1222.2129926085472,16024.072155356407,160.61373427510262,2345.200441777706,0.0,1222.5542962551117,0.09588152170181274,first_token,batch,4.462158203125,1222.5542962551117,medium,True,True," A wind farm developer has lodged plans for a new site in the Borders, after",4406.14794921875,kivi_2bit_residual64,0.0852713178294574,0.9147286821705426,xsum_000034,8685.828125,calibration,summary,160.84131225943565
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,504,56,28672,64,16,1.0,0.5714285714285714,0.7857142857142857,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,1013,RB Leipzig lost ground on Bundesliga leaders Bayern Munich with a costly defeat at Werder Bremen.,EdinburghNLP/xsum,0.0,605.1289066672325,1674.7279278934002,16024.072155356407,604.9027964472771,2345.200441777706,0.0,1675.0288791954517,0.08927285671234131,first_token,batch,12.0517578125,1675.0288791954517,long,True,True, SV Werder Bremen defeated RB Leipzig 3-0 in a Bundesliga match,4874.22802734375,kivi_2bit_residual64,0.0,1.0,xsum_000089,8685.828125,calibration,summary,605.1289066672325
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,504,56,32256,64,16,1.0,0.7142857142857143,0.8095238095238095,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,f1,,1143,MT system on the data released by BIBREF11,zai-org/LongBench,0.0,614.5194470882416,1636.08792796731,16024.072155356407,614.3285483121872,2345.200441777706,0.0,1636.3469287753105,0.08439645171165466,first_token,batch,13.42919921875,1636.3469287753105,long,True,True, The baseline in this work is a context-agnostic machine translation (MT) system,4949.984375,kivi_2bit_residual64,0.0,1.0,longbench_qasper_000022,8685.828125,calibration,qa_long_context,614.5194470882416
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,5376,64,16,1.0,0.12,0.12,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,202,Wasps have signed England centre Kyle Eastmond from Premiership rivals Bath.,EdinburghNLP/xsum,0.0,139.93915542960167,1175.5281649529934,16024.072155356407,139.77577909827232,2345.200441777706,0.0,1175.7883615791798,0.07392466068267822,first_token,batch,4.202392578125,1175.7883615791798,medium,True,True, Wasps have signed England centre Kyle Eastmond from Premiership rivals Bath on a two,4401.43896484375,kivi_2bit_residual64,0.0,1.0,xsum_000035,8685.828125,calibration,summary,139.93915542960167
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,504,56,32256,64,16,1.0,0.7,0.75,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,1149,Switzerland's voters go to the polls to decide on controversial proposals which would impose strict limits on the salaries awarded to top executives.,EdinburghNLP/xsum,0.0,708.6778320372105,1764.822080731392,16024.072155356407,708.4888070821762,2345.200441777706,0.0,1765.1077136397362,0.08596107363700867,first_token,batch,13.6240234375,1765.1077136397362,long,True,True, Swiss voters are set to be asked on Sunday whether they want to limit the salaries,4953.5126953125,kivi_2bit_residual64,0.050000000000000044,0.95,xsum_000094,8685.828125,calibration,summary,708.6778320372105
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,37632,64,16,1.0,1.0,1.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,f1,,1354,"translation probabilities, Labeled Attachment Scores (LAS)",zai-org/LongBench,0.0,721.8586876988411,1742.5198294222355,16024.072155356407,721.6589972376823,2345.200441777706,0.0,1742.8179755806923,0.08554011583328247,first_token,batch,16.014892578125,1742.8179755806923,long,True,True," The document does not explicitly mention the specific metrics used for evaluation. However, it",5073.25390625,kivi_2bit_residual64,0.0,1.0,longbench_qasper_000023,8685.828125,calibration,qa_long_context,721.8586876988411
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,7168,64,16,1.0,0.7714285714285714,0.8285714285714286,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,282,"Middlesbrough Mayor Ray Mallon has referred himself to his council's standards committee in response to accusations a land sale was ""dodgy"".",EdinburghNLP/xsum,0.0,190.3608776628971,1218.8005298376083,16024.072155356407,190.1763193309307,2345.200441777706,0.0,1219.0709188580513,0.07843226194381714,first_token,batch,5.378173828125,1219.0709188580513,medium,True,True, The independent mayor of Middlesbrough has challenged two councillors to provide evidence of,4448.1416015625,kivi_2bit_residual64,0.05714285714285727,0.9428571428571427,xsum_000036,8685.828125,calibration,summary,190.3608776628971
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,12544,64,16,1.0,0.7297297297297298,0.7297297297297298,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,475,"A religious decree declaring transgender marriage to be legal has been cautiously welcomed in Pakistan, but activists say attitudes still need to change.",EdinburghNLP/xsum,0.0,4051.0946214199066,5132.037278264761,16000.674031674862,4050.6131537258625,2145.216878503561,0.0,5132.664155215025,0.23099035024642944,first_token,batch,7.37939453125,5132.664155215025,long,True,True, Pakistani clerics have issued a religious decree recognising the right of transgender people to,4561.064453125,kivi_2bit_residual64,0.0,1.0,xsum_000096,8722.97265625,calibration,summary,4051.0946214199066
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,35840,64,16,1.0,0.7419354838709677,0.7419354838709677,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,f1,,1313,the model is pre-trained on CTC-based ASR task and MT task in the pre-training stage.,zai-org/LongBench,0.0,828.4828588366508,1899.9287374317646,16000.674031674862,828.2286897301674,2145.216878503561,0.0,1900.2965651452541,0.0936463475227356,first_token,batch,16.10546875,1900.2965651452541,long,True,True, The attention module is pretrained on a large-scale machine translation (MT) dataset.,5049.279296875,kivi_2bit_residual64,0.0,1.0,longbench_qasper_000024,8722.97265625,calibration,qa_long_context,828.4828588366508
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,8960,64,16,1.0,0.5483870967741935,0.6129032258064516,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,348,The US economy grew at a faster pace than previously thought in the first three months of the year.,EdinburghNLP/xsum,0.0,226.51485726237297,1276.4443308115005,16000.674031674862,226.30984708666801,2145.216878503561,0.0,1276.7603136599064,0.08508190512657166,first_token,batch,6.099365234375,1276.7603136599064,medium,True,True, The US economy grew at an annualised rate of 1.4% in,4486.609375,kivi_2bit_residual64,0.27956989247311836,0.7204301075268816,xsum_000037,8722.97265625,calibration,summary,226.51485726237297
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,14336,64,16,1.0,0.8285714285714285,0.8857142857142857,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,553,Russian officials are investigating claims that a well-known opposition activist has been repeatedly beaten and threatened in prison.,EdinburghNLP/xsum,0.0,356.9997325539589,1438.6349692940712,16000.674031674862,356.7624092102051,2145.216878503561,0.0,1438.9733634889126,0.08582323789596558,first_token,batch,8.490234375,1438.9733634889126,long,True,True, The human rights lawyer who was transferred to a Russian prison for protesting against the authorities,4606.13037109375,kivi_2bit_residual64,0.3999999999999999,0.6000000000000001,xsum_000098,8722.97265625,calibration,summary,356.9997325539589
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,34048,64,16,1.0,1.0,1.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,f1,,1257,Unanswerable,zai-org/LongBench,0.0,780.5906720459461,1819.2764818668365,16000.674031674862,780.378807336092,2145.216878503561,0.0,1819.5781335234642,0.09033083915710449,first_token,batch,15.708984375,1819.5781335234642,long,True,True, The document does not provide a specific list of stylistic features that were obtained.,5016.33251953125,kivi_2bit_residual64,0.0,1.0,longbench_qasper_000025,8722.97265625,calibration,qa_long_context,780.5906720459461
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,7168,64,16,1.0,0.6585365853658537,0.7560975609756098,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,274,A podiatrist fed up with men urinating outside his clinic has installed CCTV to catch them in the act and posted the images on social media.,EdinburghNLP/xsum,0.0,196.14331796765327,1233.8154539465904,16000.674031674862,195.96485421061516,2145.216878503561,0.0,1234.1149598360062,0.07932260632514954,first_token,batch,5.118408203125,1234.1149598360062,medium,True,True, A businessman has started tweeting photos of men urinating on a wall outside his shop,4443.439453125,kivi_2bit_residual64,0.0,1.0,xsum_000038,8722.97265625,calibration,summary,196.14331796765327
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,17920,64,16,1.0,0.7647058823529411,0.7647058823529411,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,656,"A former college principal should hand back some of his £304,000 severance pay, a committee of MSPs has concluded.",EdinburghNLP/xsum,0.0,415.1882119476795,1442.2571882605553,16000.674031674862,415.0005914270878,2145.216878503561,0.0,1442.5239562988281,0.08315593004226685,first_token,batch,8.990966796875,1442.5239562988281,long,True,True, Police have been asked to investigate after a college principal was given a £30,4666.0107421875,kivi_2bit_residual64,0.0,1.0,xsum_000100,8722.97265625,calibration,summary,415.1882119476795
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,35840,64,16,1.0,0.8666666666666667,0.8666666666666667,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,f1,,1297,LSTM,zai-org/LongBench,0.0,744.9492812156677,1801.1240921914577,16000.674031674862,744.7562143206596,2145.216878503561,0.0,1801.4176413416862,0.08526444435119629,first_token,batch,15.5859375,1801.4176413416862,long,True,True," The encoder in our system is an LSTM that encodes the entire context, including",5039.5107421875,kivi_2bit_residual64,0.0,1.0,longbench_qasper_000026,8722.97265625,calibration,qa_long_context,744.9492812156677
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,5376,64,16,1.0,0.6,0.7142857142857142,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,195,An endurance race held in Glen Coe for the first time this year will form part of an international mountain running competition next year.,EdinburghNLP/xsum,0.0,149.86862242221832,1202.2428214550018,16000.674031674862,149.67761561274529,2145.216878503561,0.0,1202.51951739192,0.0811554491519928,first_token,batch,3.97509765625,1202.51951739192,medium,True,True," The Salomon Glen Coe Skyline race, held in the Highlands, will",4397.32373046875,kivi_2bit_residual64,0.0,1.0,xsum_000040,8722.97265625,calibration,summary,149.86862242221832
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,30464,64,16,1.0,0.8285714285714285,0.8857142857142857,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,rouge_l,,1130,"Gary Charles fought alcoholism throughout his career, but still managed to play for England and feature in Wembley cup finals.",EdinburghNLP/xsum,0.0,683.6895681917667,1719.987891614437,16000.674031674862,683.5023500025272,2145.216878503561,0.0,1720.2904224395752,0.0853314995765686,first_token,batch,14.428955078125,1720.2904224395752,long,True,True, Former England defender Martin Charles is determined to help young footballers avoid the pitfalls that,4942.33740234375,kivi_2bit_residual64,0.0,1.0,xsum_000101,8722.97265625,calibration,summary,683.6895681917667
