adapter,error,extra_backend,extra_bits,extra_builtin_request_fallback,extra_env,extra_family,extra_h2o_cache_budget,extra_h2o_heavy_ratio,extra_h2o_heavy_size,extra_h2o_kept_tokens,extra_h2o_mask_events,extra_h2o_prompt_tokens,extra_h2o_prune_events,extra_h2o_recent_ratio,extra_h2o_recent_size,extra_kivi_effective_mode,extra_kivi_group_size,extra_kivi_kernel_calls,extra_kivi_quantization_triggered,extra_kivi_quantize_calls,extra_kivi_quantized_layers,extra_kivi_quantized_tokens,extra_kivi_residual_length,extra_max_new_tokens,extra_metric_em,extra_metric_f1,extra_metric_rouge_l,extra_model,extra_profile_note,extra_prompt_tokens,extra_reference,extra_request_source,extra_stage_decode_ms,extra_stage_generate_ms,extra_stage_model_load_ms,extra_stage_startup_ms,extra_stage_tokenize_ms,extra_stage_total_ms,extra_stage_transfer_ms,extra_worker_mode,latency_ms,length_bucket,measured,ok,output_text,peak_memory_mib,profile,quality_loss,quality_score,request_id,resident_memory_mib,split,task,ttft_ms
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,32256,32,16,1.0,1.0,1.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,1157,Unanswerable,zai-org/LongBench,0.6031207740306854,2122.1804097294807,16404.005881398916,2133.6991861462593,0.0,2122.8917613625526,0.10125339031219482,batch,2122.8917613625526,long,True,True, The context provided does not explicitly mention any specific natural languages that are studied in the,4957.85400390625,kivi_2bit_residual32,0.0,1.0,longbench_qasper_000101,8708.33203125,eval,qa_long_context,2122.8917613625526
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,504,56,2688,32,16,1.0,0.7948717948717949,0.8461538461538461,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,84,"A community worker has said scrambler motorcycles are a problem in west Belfast, as a woman remains in a critical condition after a collision.",EdinburghNLP/xsum,0.3513544797897339,4791.961632668972,15995.38616836071,2315.0987289845943,0.0,4792.534790933132,0.21415576338768005,batch,4792.534790933132,short,True,True, Police are investigating after two teenagers died when their scrambler motorcycle crashed into a lake,4332.6943359375,kivi_2bit_residual32,0.0,1.0,xsum_000157,8708.9765625,eval,summary,4792.534790933132
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,16128,32,16,1.0,0.8823529411764706,0.8823529411764706,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,582,A crowdfunded handset designed to help people disconnect from their smartphones is due to ship at the end of November after a series of setbacks.,EdinburghNLP/xsum,0.293046236038208,1402.5957360863686,15995.38616836071,2315.0987289845943,0.0,1402.9791094362736,0.08380785584449768,batch,1402.9791094362736,long,True,True," A US firm that raised $415,000 for a """,4623.19873046875,kivi_2bit_residual32,0.0,1.0,xsum_000153,8708.9765625,eval,summary,1402.9791094362736
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,3584,32,16,1.0,0.5483870967741935,0.5483870967741935,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,138,A care worker at an NHS psychiatric unit has been charged with raping a young female patient.,EdinburghNLP/xsum,0.22232532501220703,1137.2643895447254,15995.38616836071,2315.0987289845943,0.0,1137.5691443681717,0.07699429988861084,batch,1137.5691443681717,medium,True,True, A 50-year-old man has been charged with attempted murder after a patient,4364.1044921875,kivi_2bit_residual32,0.0,1.0,xsum_000154,8708.9765625,eval,summary,1137.5691443681717
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,504,56,34944,32,16,1.0,1.0,1.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,1241,"linear SVM, bidirectional Long Short-Term-Memory (BiLSTM), Convolutional Neural Network (CNN)",zai-org/LongBench,0.3947056829929352,1801.9572421908379,15995.38616836071,2315.0987289845943,0.0,1802.4382926523685,0.08048117160797119,batch,1802.4382926523685,long,True,True, The paper does not mention any specific models that were used in the experiments. It,5007.0322265625,kivi_2bit_residual32,0.0,1.0,longbench_qasper_000102,8708.9765625,eval,qa_long_context,1802.4382926523685
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,504,56,2688,32,16,1.0,0.6923076923076923,0.7692307692307692,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,81,London Irish have parted company with assistant coach Richard Whiffin following Premiership relegation.,EdinburghNLP/xsum,0.23626163601875305,1170.3446954488754,15995.38616836071,2315.0987289845943,0.0,1170.661050826311,0.07481127977371216,batch,1170.661050826311,short,True,True, Former England international Alex Whiffin has left London Irish after 13 years with,4330.93359375,kivi_2bit_residual32,0.0,1.0,xsum_000167,8708.9765625,eval,summary,1170.661050826311
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,12544,32,16,1.0,0.4736842105263158,0.6842105263157895,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,456,A nine-year-old boy with muscular dystrophy has met with First Minister Nicola Sturgeon after he wrote to her campaigning for a new treatment.,EdinburghNLP/xsum,0.27707964181900024,1322.6491585373878,15995.38616836071,2315.0987289845943,0.0,1323.0129592120647,0.0810474157333374,batch,1323.0129592120647,long,True,True, The first minister has met a 14-year-old boy with Duchenne muscular,4549.39208984375,kivi_2bit_residual32,0.0,1.0,xsum_000158,8708.9765625,eval,summary,1323.0129592120647
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,11648,32,16,1.0,0.5882352941176471,0.6470588235294117,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,427,Nigel Farage missed an appearance on BBC Question Time after getting caught in a traffic jam on the A1.,EdinburghNLP/xsum,0.25780126452445984,1287.608627229929,15995.38616836071,2315.0987289845943,0.0,1287.9487462341785,0.07645413279533386,batch,1287.9487462341785,medium,True,True, UKIP leader Nigel Farage has been forced to miss a place on BBC Question Time,4532.5078125,kivi_2bit_residual32,0.05882352941176461,0.9411764705882354,xsum_000155,8708.9765625,eval,summary,1287.9487462341785
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,504,56,34048,32,16,1.0,1.0,1.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,1207,No,zai-org/LongBench,0.4412643611431122,1785.1787395775318,15995.38616836071,2315.0987289845943,0.0,1785.7059352099895,0.08032098412513733,batch,1785.7059352099895,long,True,True, The provided context does not explicitly mention whether the answered questions measure for the usefulness of,4987.08349609375,kivi_2bit_residual32,0.0,1.0,longbench_qasper_000103,8708.9765625,eval,qa_long_context,1785.7059352099895
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,504,56,2688,32,16,1.0,0.5675675675675675,0.6756756756756757,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,85,A 15-year-old boy has been charged with attempted murder after two pupils were stabbed at a school in Dulwich.,EdinburghNLP/xsum,0.2199709415435791,1166.524477303028,15995.38616836071,2315.0987289845943,0.0,1166.830811649561,0.08065253496170044,batch,1166.830811649561,short,True,True, Two teenagers have been arrested on suspicion of attempted murder after a stabbing at a south,4333.97802734375,kivi_2bit_residual32,0.018532818532818518,0.9814671814671815,xsum_000174,8708.9765625,eval,summary,1166.830811649561
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,504,56,18816,32,16,1.0,0.7714285714285715,0.8857142857142857,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,671,Campaigners to leave the European Union have been badgering the government about the reliability of the official immigration statistics.,EdinburghNLP/xsum,0.3332309424877167,1466.4332494139671,15995.38616836071,2315.0987289845943,0.0,1466.8554291129112,0.08332356810569763,batch,1466.8554291129112,long,True,True, Nigel Farage thinks the official figures for EU migration to the UK are wrong because they,4674.79736328125,kivi_2bit_residual32,0.05714285714285716,0.9428571428571428,xsum_000160,8708.9765625,eval,summary,1466.8554291129112
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,504,56,12544,32,16,1.0,0.5625,0.625,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,443,Oscar winner Nicole Kidman says she still acts like she's 21 when it comes to acting roles.,EdinburghNLP/xsum,0.3994293510913849,5045.572631061077,16178.05965617299,2131.9440230727196,0.0,5046.184178441763,0.20293891429901123,batch,5046.184178441763,medium,True,True," Nicole Kidman says she is still acting as if she is starting her career,",4541.9189453125,kivi_2bit_residual32,0.0,1.0,xsum_000156,8674.53125,eval,summary,5046.184178441763
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,504,56,34944,32,16,1.0,0.375,0.375,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,1236,Pretrained word embeddings  were not used,zai-org/LongBench,0.4493445158004761,1781.5386950969696,16178.05965617299,2131.9440230727196,0.0,1782.0876091718674,0.09225308895111084,batch,1782.0876091718674,long,True,True," The following pretrained word embeddings were used:

1. **GloVe Embeddings",5003.9677734375,kivi_2bit_residual32,0.0,1.0,longbench_qasper_000104,8674.53125,eval,qa_long_context,1782.0876091718674
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,896,32,16,1.0,0.9310344827586207,0.9310344827586207,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,39,"The BBC has extensive live athletics coverage across TV, desktop, mobile, tablet and app.",EdinburghNLP/xsum,0.2541281282901764,1149.7707776725292,16178.05965617299,2131.9440230727196,0.0,1150.1151844859123,0.08307397365570068,batch,1150.1151844859123,short,True,True," This page will be updated with the most recent information about upcoming events, but be",4306.39892578125,kivi_2bit_residual32,0.06896551724137923,0.9310344827586208,xsum_000194,8674.53125,eval,summary,1150.1151844859123
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,19712,32,16,1.0,0.5384615384615385,0.5384615384615385,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,715,One of the most moderate teaching unions has voted for industrial action over government plans to force all schools in England to become academies.,EdinburghNLP/xsum,0.38990750908851624,1500.5923993885517,16178.05965617299,2131.9440230727196,0.0,1501.0729171335697,0.08371472358703613,batch,1501.0729171335697,long,True,True, Teachers' leaders have condemned the government's plans to force all schools to become acad,4700.328125,kivi_2bit_residual32,0.0,1.0,xsum_000164,8674.53125,eval,summary,1501.0729171335697
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,9856,32,16,1.0,0.696969696969697,0.8181818181818181,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,366,Pace bowler Kyle Jarvis claimed 5-69 for Lancashire as they earned a sizeable first-innings lead on a rain-shortened day against Leicestershire.,EdinburghNLP/xsum,0.30972808599472046,1284.9755957722664,16178.05965617299,2131.9440230727196,0.0,1285.3778339922428,0.08525699377059937,batch,1285.3778339922428,medium,True,True, Leicestershire's Ben Jarvis took 5-32 as Lancashire,4496.97900390625,kivi_2bit_residual32,0.0,1.0,xsum_000159,8674.53125,eval,summary,1285.3778339922428
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,35840,32,16,1.0,0.8947368421052632,0.8947368421052632,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,1280,"average recipe-level coherence scores of 1.78-1.82, human evaluators preferred personalized model outputs to baseline 63% of the time",zai-org/LongBench,0.4412941634654999,1815.4261969029903,16178.05965617299,2131.9440230727196,0.0,1815.964486449957,0.08954480290412903,batch,1815.964486449957,long,True,True, The authors did not provide specific details on the results of their experiments on the new,5029.48876953125,kivi_2bit_residual32,0.0,1.0,longbench_qasper_000105,8674.53125,eval,qa_long_context,1815.964486449957
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,504,56,1792,32,16,1.0,0.7777777777777778,0.8333333333333334,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,63,"A man has appeared in court after cannabis with an estimated street value of £90,000 was seized in Aberdeen.",EdinburghNLP/xsum,0.28848275542259216,1174.3311136960983,16178.05965617299,2131.9440230727196,0.0,1174.7105717658997,0.08358433842658997,batch,1174.7105717658997,short,True,True, Police have recovered a large quantity of heroin and cannabis following the arrest of a man,4320.51220703125,kivi_2bit_residual32,0.0,1.0,xsum_000207,8674.53125,eval,summary,1174.7105717658997
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,504,56,18816,32,16,1.0,0.9,0.95,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,666,"The UK should show that it ""embraces"" the Muslim and Hindu faiths by making Eid and Diwali public holidays, Conservative MP Bob Blackman has said.",EdinburghNLP/xsum,0.3887452185153961,1502.6484802365303,16178.05965617299,2131.9440230727196,0.0,1503.1347312033176,0.09009614586830139,batch,1503.1347312033176,long,True,True, Labour MP David Lammy is calling for a debate on introducing a public holiday for,4671.859375,kivi_2bit_residual32,0.04999999999999993,0.9500000000000001,xsum_000172,8674.53125,eval,summary,1503.1347312033176
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,3584,32,16,1.0,0.4838709677419354,0.4838709677419354,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,132,Wasps winger Frank Halai will join French Top 14 side Pau at the end of the Premiership season.,EdinburghNLP/xsum,0.3132931888103485,1206.4998373389244,16178.05965617299,2131.9440230727196,0.0,1206.9025859236717,0.08226931095123291,batch,1206.9025859236717,medium,True,True, Wasps have extended winger Frank Halai's contract until the end of the ,4360.576171875,kivi_2bit_residual32,0.0,1.0,xsum_000161,8674.53125,eval,summary,1206.9025859236717
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,504,56,33152,32,16,1.0,0.8947368421052632,0.8947368421052632,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,1181,"irony accuracy, sentiment preservation",zai-org/LongBench,0.4088692367076874,1781.9032445549965,16178.05965617299,2131.9440230727196,0.0,1782.4084796011448,0.08885934948921204,batch,1782.4084796011448,long,True,True," The combination of rewards for reinforcement learning in this study includes an irony reward, a",4971.96728515625,kivi_2bit_residual32,0.0,1.0,longbench_qasper_000106,8674.53125,eval,qa_long_context,1782.4084796011448
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,504,56,34048,64,16,1.0,0.5,0.6666666666666667,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,1203,Ground truth is not established in the paper,zai-org/LongBench,0.5331747233867645,5495.1269291341305,15837.646201252937,1988.2755726575851,0.0,5495.876599103212,0.20801648497581482,batch,5495.876599103212,long,True,True, The ground truth for fake news in the study is established through a dataset manually labeled,4985.25390625,kivi_2bit_residual64,0.0,1.0,longbench_qasper_000000,8707.3671875,calibration,qa_long_context,5495.876599103212
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,3584,64,16,1.0,0.6129032258064516,0.7419354838709677,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,140,Former Premier League footballer Sam Sodje has appeared in court alongside three brothers accused of charity fraud.,EdinburghNLP/xsum,0.2809762954711914,1229.3624244630337,15837.646201252937,1988.2755726575851,0.0,1229.7383062541485,0.08795782923698425,batch,1229.7383062541485,medium,True,True, Four brothers accused of fraudulently trading in connection with a charity have appeared in,4365.4560546875,kivi_2bit_residual64,0.0,1.0,xsum_000000,8707.3671875,calibration,summary,1229.7383062541485
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,1792,64,16,1.0,0.5555555555555556,0.5555555555555556,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,83,Two teenagers have been charged in connection with an incident in west Belfast in which a car collided with two police vehicles.,EdinburghNLP/xsum,0.23772194981575012,1199.9237537384033,15837.646201252937,1988.2755726575851,0.0,1200.254924595356,0.08774548768997192,batch,1200.254924595356,short,True,True, Two teenagers have been charged after a car chase involving up to 20 vehicles,4332.28515625,kivi_2bit_residual64,0.029239766081871288,0.9707602339181287,xsum_000004,8707.3671875,calibration,summary,1200.254924595356
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,26880,64,16,1.0,0.5789473684210527,0.6842105263157895,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,995,Labour leadership hopefuls Liz Kendall and Yvette Cooper have said their supporters should back anyone other than Jeremy Corbyn in the contest.,EdinburghNLP/xsum,0.3722570836544037,1692.2283992171288,15837.646201252937,1988.2755726575851,0.0,1692.6945894956589,0.08825957775115967,batch,1692.6945894956589,long,True,True, Labour MPs have urged supporters of Jeremy Corbyn to use their second and third preferences in,4863.7978515625,kivi_2bit_residual64,0.02706766917293224,0.9729323308270678,xsum_000009,8707.3671875,calibration,summary,1692.6945894956589
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,48384,64,16,1.0,0.6585365853658536,0.8048780487804879,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,1742,"David Cameron is facing Labour calls to apologise for calling refugees at a camp in Calais ""a bunch of migrants"" at Prime Minister's Questions.",EdinburghNLP/xsum,0.5700960755348206,2040.6102538108826,15837.646201252937,1988.2755726575851,0.0,2041.2785671651363,0.0926479697227478,batch,2041.2785671651363,xl,True,True, Prime Minister David Cameron has faced criticism from Labour MPs after he described migrants in Cal,5298.95751953125,kivi_2bit_residual64,0.01000625390869292,0.9899937460913071,xsum_000071,8707.3671875,calibration,summary,2041.2785671651363
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,504,56,35840,64,16,1.0,0.84,0.84,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,1269,"extension of the NetVLAD, adds Ghost clusters along with the NetVLAD clusters",zai-org/LongBench,0.4421249032020569,1822.2388960421085,15837.646201252937,1988.2755726575851,0.0,1822.774089872837,0.08765235543251038,batch,1822.774089872837,long,True,True, The GhostVLAD approach is a pooling method inspired by the work on VLAD,5023.55810546875,kivi_2bit_residual64,0.0,1.0,longbench_qasper_000001,8707.3671875,calibration,qa_long_context,1822.774089872837
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,5376,64,16,1.0,0.6875,0.6875,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,234,Middlesex batsman Adam Voges will be out until August after suffering a torn calf muscle in his right leg.,EdinburghNLP/xsum,0.2570152282714844,1263.7907266616821,15837.646201252937,1988.2755726575851,0.0,1264.1392312943935,0.08580461144447327,batch,1264.1392312943935,medium,True,True, Middlesex have confirmed that Australian batsman Adam Voges will miss the rest of,4420.3974609375,kivi_2bit_residual64,0.0,1.0,xsum_000001,8707.3671875,calibration,summary,1264.1392312943935
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,1792,64,16,1.0,0.5714285714285714,0.6428571428571429,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,75,A pedestrian has been struck by a taxi in Dundee after it mounted the pavement.,EdinburghNLP/xsum,0.22751092910766602,1197.816327214241,15837.646201252937,1988.2755726575851,0.0,1198.1322653591633,0.08292868733406067,batch,1198.1322653591633,short,True,True," A  taxi has hit a group of people in Dundee, injuring one person",4327.576171875,kivi_2bit_residual64,0.0,1.0,xsum_000005,8707.3671875,calibration,summary,1198.1322653591633
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,17920,64,16,1.0,0.7837837837837838,0.8378378378378378,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,662,"Head teachers say they are axing GCSE and A-level subjects, increasing class sizes and cutting support services as they struggle with school funding.",EdinburghNLP/xsum,0.3461800515651703,1513.4471952915192,15837.646201252937,1988.2755726575851,0.0,1513.8865672051907,0.08580833673477173,batch,1513.8865672051907,long,True,True," School leaders are warning of a ""significant impact"" on pupils' education if funding",4669.68603515625,kivi_2bit_residual64,0.0,1.0,xsum_000010,8707.3671875,calibration,summary,1513.8865672051907
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,50176,64,16,1.0,0.75,0.75,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,1822,Liverpool and Manchester United played out a goalless and uneventful stalemate on a disappointing night at Anfield.,EdinburghNLP/xsum,0.4763603210449219,2155.104234814644,15837.646201252937,1988.2755726575851,0.0,2155.6826382875443,0.09634345769882202,batch,2155.6826382875443,xl,True,True," Liverpool drew with Manchester United in a closely contested Premier League match, with Liverpool failing",5345.66162109375,kivi_2bit_residual64,0.08333333333333337,0.9166666666666666,xsum_000087,8707.3671875,calibration,summary,2155.6826382875443
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,30464,64,16,1.0,0.7857142857142857,0.7857142857142857,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,1135,"the attention model, MDREA, also outperforms the best existing research results (WAP 0.690 to 0.688)",zai-org/LongBench,0.4707053303718567,5600.651014596224,16567.67974793911,2038.8212949037552,0.0,5601.3302728533745,0.20045414566993713,batch,5601.3302728533745,long,True,True, Their model outperforms previous state-of-the-art methods by 68.,4945.43701171875,kivi_2bit_residual64,0.0,1.0,longbench_qasper_000002,8732.12109375,calibration,qa_long_context,5601.3302728533745
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,8960,64,16,1.0,0.21212121212121227,0.2727272727272728,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,332,The Duchess of Cambridge will feature on the cover of British Vogue to mark the magazine's centenary.,EdinburghNLP/xsum,0.30121952295303345,1245.8058707416058,16567.67974793911,2038.8212949037552,0.0,1246.193215250969,0.0799223780632019,batch,1246.193215250969,medium,True,True, The Duchess of Cambridge is to feature on the cover of British Vogue's 1,4477.3349609375,kivi_2bit_residual64,0.06060606060606055,0.9393939393939394,xsum_000002,8732.12109375,calibration,summary,1246.193215250969
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,unquantized_short_request,32,0,False,0,0,0,64,16,1.0,0.7209302325581395,0.7674418604651163,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,44,"As the UK considers greater devolution in the aftermath of Scotland's independence referendum, should a troubled Northern Ireland Assembly push for more powers over its own affairs?",EdinburghNLP/xsum,0.2119503915309906,858.0112792551517,16567.67974793911,2038.8212949037552,0.0,858.3068773150444,0.0781528651714325,batch,858.3068773150444,short,True,True, The BBC's Chris Buckler reports on the latest developments in the case of a,4309.57958984375,kivi_2bit_residual64,0.0,1.0,xsum_000011,8732.12109375,calibration,summary,858.3068773150444
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,16128,64,16,1.0,0.7647058823529411,0.7647058823529411,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,581,A vegan cafe in Tbilisi has appealed for public solidarity after being invaded by ultra-nationalists wielding grilled meat and sausages.,EdinburghNLP/xsum,0.30068308115005493,1420.5119535326958,16567.67974793911,2038.8212949037552,0.0,1420.9034070372581,0.08503347635269165,batch,1420.9034070372581,long,True,True," A vegetarian cafe in Georgia has accused neo-Nazis of attacking it, throwing",4622.39501953125,kivi_2bit_residual64,0.05042016806722682,0.9495798319327732,xsum_000017,8732.12109375,calibration,summary,1420.9034070372581
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,55552,64,16,1.0,0.9354838709677419,0.9354838709677419,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,1987,"Will a £300,000-a-week salary change a hot prospect's attitude to the game?",EdinburghNLP/xsum,0.4392676055431366,2291.2025824189186,16567.67974793911,2038.8212949037552,0.0,2291.7337492108345,0.08646026253700256,batch,2291.7337492108345,xl,True,True," As clubs spend vast sums on players, they are increasingly turning to experts to help",5441.6630859375,kivi_2bit_residual64,0.0,1.0,xsum_000107,8732.12109375,calibration,summary,2291.7337492108345
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,34048,64,16,1.0,1.0,1.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,1229,using tweets that one has replied or quoted to as contextual information,zai-org/LongBench,0.42496994137763977,1729.5141369104385,16567.67974793911,2038.8212949037552,0.0,1730.0290651619434,0.08418411016464233,batch,1730.0290651619434,long,True,True, The paper explores the impact of different features and variants on the performance of the models,5000.02685546875,kivi_2bit_residual64,0.0,1.0,longbench_qasper_000003,8732.12109375,calibration,qa_long_context,1730.0290651619434
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,504,56,10752,64,16,1.0,0.7037037037037037,0.7777777777777778,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,379,Google has hired the creator of one of the web's most notorious forums - 4chan.,EdinburghNLP/xsum,0.2740994095802307,1254.4262036681175,16567.67974793911,2038.8212949037552,0.0,1254.7887675464153,0.08274242281913757,batch,1254.7887675464153,medium,True,True," The man who founded 4chan, the notorious internet forum, is to join",4504.9814453125,kivi_2bit_residual64,0.05363984674329492,0.9463601532567051,xsum_000003,8732.12109375,calibration,summary,1254.7887675464153
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,504,56,3584,64,16,1.0,0.7333333333333334,0.7999999999999999,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,118,"A man tried to abduct a boy outside a primary school in Milton Keynes, the school said.",EdinburghNLP/xsum,0.26109814643859863,1166.2409789860249,16567.67974793911,2038.8212949037552,0.0,1166.5862128138542,0.07809698581695557,batch,1166.5862128138542,short,True,True, A man in his 30s with blonde hair and a scratch on his,4352.87158203125,kivi_2bit_residual64,0.0,1.0,xsum_000013,8732.12109375,calibration,summary,1166.5862128138542
kivi,,qwen2_kivi,2,false,edgekv-kivi,kivi,,,,,,,,,,quantized,32,840,True,476,28,12544,64,16,1.0,0.7058823529411765,0.7058823529411765,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,,487,Barnsley striker Tom Bradshaw says every footballer can learn from the examples set by Wales stars Gareth Bale and Aaron Ramsey.,EdinburghNLP/xsum,0.27586519718170166,1343.9738936722279,16567.67974793911,2038.8212949037552,0.0,1344.3393111228943,0.08416920900344849,batch,1344.3393111228943,long,True,True, Barnsley striker Sam Bradshaw says he has learned a lot from watching comp,4567.80517578125,kivi_2bit_residual64,0.0,1.0,xsum_000019,8732.12109375,calibration,summary,1344.3393111228943
