adapter,error,latency_ms,measured,ok,output_text,peak_memory_mib,profile,quality_loss,quality_score,request_id,resident_memory_mib,ttft_ms,length_bucket,split,task,extra_backend,extra_bits,extra_builtin_request_fallback,extra_env,extra_error_type,extra_failure_stage,extra_family,extra_h2o_recent_size,extra_h2o_selected_size,extra_kivi_bits,extra_kivi_effective_mode,extra_kivi_group_size,extra_kivi_quantization_triggered,extra_kivi_residual_length,extra_metric_em,extra_metric_f1,extra_metric_rouge_l,extra_model,extra_stage_startup_ms,extra_stage_model_load_ms,extra_stage_tokenize_ms,extra_stage_transfer_ms,extra_stage_generate_ms,extra_stage_decode_ms,extra_stage_total_ms,extra_original_request_id,extra_profile_note,extra_reference,extra_repeat_index,extra_request_source,extra_returncode,extra_note,extra_strategy,extra_unsupported,extra_worker_mode,extra_vllm_cache_hits,extra_vllm_cache_misses,extra_vllm_cached_blocks,extra_vllm_evictions,extra_vllm_policy_time_ms,extra_vllm_eviction_decision_time_ms
kivi,,1814.5793601870537,True,True, The paper does not specify the models used in the experiment. It only describes the,5009.103515625,kivi_4bit_residual32,0.0,1.0,longbench_qasper_000102,8662.34375,1814.5793601870537,long,eval,qa_long_context,qwen2_kivi,4,false,edgekv-kivi,,,kivi,,,,quantized,32,True,32,1.0,1.0,1.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,2074.7340507805347,16160.949274897575,0.0,0.08496269583702087,1814.0495494008064,0.4396885633468628,1814.5793601870537,,,"linear SVM, bidirectional Long Short-Term-Memory (BiLSTM), Convolutional Neural Network (CNN)",,zai-org/LongBench,,,,,batch,,,,,,
kivi,,1113.608229905367,True,True, Former England international Matt Whiffin has left London Irish after 13 years with,4331.029296875,kivi_4bit_residual32,0.0,1.0,xsum_000167,8662.34375,1113.608229905367,short,eval,summary,qwen2_kivi,4,false,edgekv-kivi,,,kivi,,,,quantized,32,True,32,1.0,0.6923076923076923,0.7692307692307692,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,2074.7340507805347,16160.949274897575,0.0,0.07723644375801086,1113.2735833525658,0.25124475359916687,1113.608229905367,,,London Irish have parted company with assistant coach Richard Whiffin following Premiership relegation.,,EdinburghNLP/xsum,,,,,batch,,,,,,
kivi,,1306.7678473889828,True,True, The mother of a 14-year-old boy with a rare genetic disorder has,4550.13720703125,kivi_4bit_residual32,0.0,1.0,xsum_000158,8662.34375,1306.7678473889828,long,eval,summary,qwen2_kivi,4,false,edgekv-kivi,,,kivi,,,,quantized,32,True,32,1.0,0.641025641025641,0.6923076923076923,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,2074.7340507805347,16160.949274897575,0.0,0.07952377200126648,1306.4105920493603,0.27225539088249207,1306.7678473889828,,,A nine-year-old boy with muscular dystrophy has met with First Minister Nicola Sturgeon after he wrote to her campaigning for a new treatment.,,EdinburghNLP/xsum,,,,,batch,,,,,,
kivi,,1345.644261687994,True,True, UKIP leader Nigel Farage has missed a live TV debate after getting stuck in traffic,4533.20166015625,kivi_4bit_residual32,0.0,1.0,xsum_000155,8662.34375,1345.644261687994,medium,eval,summary,qwen2_kivi,4,false,edgekv-kivi,,,kivi,,,,quantized,32,True,32,1.0,0.5294117647058824,0.5882352941176471,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,2074.7340507805347,16160.949274897575,0.0,0.0764206051826477,1345.2355489134789,0.3268830478191376,1345.644261687994,,,Nigel Farage missed an appearance on BBC Question Time after getting caught in a traffic jam on the A1.,,EdinburghNLP/xsum,,,,,batch,,,,,,
kivi,,1844.7216749191284,True,True, The provided context does not explicitly mention whether the answered questions measure for the usefulness of,4989.10009765625,kivi_4bit_residual32,0.0,1.0,longbench_qasper_000103,8662.34375,1844.7216749191284,long,eval,qa_long_context,qwen2_kivi,4,false,edgekv-kivi,,,kivi,,,,quantized,32,True,32,1.0,1.0,1.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,2074.7340507805347,16160.949274897575,0.0,0.08601322770118713,1844.1064953804016,0.5231648683547974,1844.7216749191284,,,No,,zai-org/LongBench,,,,,batch,,,,,,
kivi,,1193.4319585561752,True,True," Two teenagers have been stabbed at a school in south London, one of them seriously",4334.0771484375,kivi_4bit_residual32,0.009523809523809601,0.9904761904761904,xsum_000174,8662.34375,1193.4319585561752,short,eval,summary,qwen2_kivi,4,false,edgekv-kivi,,,kivi,,,,quantized,32,True,32,1.0,0.6111111111111112,0.6666666666666667,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,2074.7340507805347,16160.949274897575,0.0,0.08527934551239014,1193.1375190615654,0.20216405391693115,1193.4319585561752,,,A 15-year-old boy has been charged with attempted murder after two pupils were stabbed at a school in Dulwich.,,EdinburghNLP/xsum,,,,,batch,,,,,,
kivi,,1473.4187237918377,True,True, Nigel Farage thinks the official figures for EU migration to the UK are wrong because the,4675.89111328125,kivi_4bit_residual32,0.0,1.0,xsum_000160,8662.34375,1473.4187237918377,long,eval,summary,qwen2_kivi,4,false,edgekv-kivi,,,kivi,,,,quantized,32,True,32,1.0,0.7142857142857143,0.8285714285714285,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,2074.7340507805347,16160.949274897575,0.0,0.07529556751251221,1472.9793444275856,0.35881996154785156,1473.4187237918377,,,Campaigners to leave the European Union have been badgering the government about the reliability of the official immigration statistics.,,EdinburghNLP/xsum,,,,,batch,,,,,,
kivi,,5157.149389386177,True,True, Nicole Kidman says she is still trying to act as if she is 2,4542.62646484375,kivi_4bit_residual32,0.0,1.0,xsum_000156,8728.828125,5157.149389386177,medium,eval,summary,qwen2_kivi,4,false,edgekv-kivi,,,kivi,,,,quantized,32,True,32,1.0,0.5625,0.625,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,2457.857932895422,16068.539682775736,0.0,0.21690130233764648,5156.490184366703,0.4341527819633484,5157.149389386177,,,Oscar winner Nicole Kidman says she still acts like she's 21 when it comes to acting roles.,,EdinburghNLP/xsum,,,,,batch,,,,,,
kivi,,1811.7194809019566,True,True," The following pretrained word embeddings were used:

1. **200-dimensional Glo",5006.03564453125,kivi_4bit_residual32,0.0,1.0,longbench_qasper_000104,8728.828125,1811.7194809019566,long,eval,qa_long_context,qwen2_kivi,4,false,edgekv-kivi,,,kivi,,,,quantized,32,True,32,1.0,0.4117647058823529,0.4117647058823529,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,2457.857932895422,16068.539682775736,0.0,0.09202584624290466,1811.17395311594,0.4469268023967743,1811.7194809019566,,,Pretrained word embeddings  were not used,,zai-org/LongBench,,,,,batch,,,,,,
kivi,,1182.958509773016,True,True," This page provides the most recent match schedules, but be aware that the fixtures and",4306.43310546875,kivi_4bit_residual32,0.0,1.0,xsum_000194,8728.828125,1182.958509773016,short,eval,summary,qwen2_kivi,4,false,edgekv-kivi,,,kivi,,,,quantized,32,True,32,1.0,0.8620689655172414,0.8620689655172414,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,2457.857932895422,16068.539682775736,0.0,0.08414685726165771,1182.5807355344296,0.2866499125957489,1182.958509773016,,,"The BBC has extensive live athletics coverage across TV, desktop, mobile, tablet and app.",,EdinburghNLP/xsum,,,,,batch,,,,,,
kivi,,1468.6661623418331,True,True, Teachers' leaders have condemned the government's plans to turn all schools into academies,4701.51416015625,kivi_4bit_residual32,0.0,1.0,xsum_000164,8728.828125,1468.6661623418331,long,eval,summary,qwen2_kivi,4,false,edgekv-kivi,,,kivi,,,,quantized,32,True,32,1.0,0.631578947368421,0.631578947368421,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,2457.857932895422,16068.539682775736,0.0,0.08951127529144287,1468.214113265276,0.355646014213562,1468.6661623418331,,,One of the most moderate teaching unions has voted for industrial action over government plans to force all schools in England to become academies.,,EdinburghNLP/xsum,,,,,batch,,,,,,
kivi,,1299.0095652639866,True,True, Leicestershire's James Anderson has taken the first wicket of the match,4497.5634765625,kivi_4bit_residual32,0.06565656565656564,0.9343434343434344,xsum_000159,8728.828125,1299.0095652639866,medium,eval,summary,qwen2_kivi,4,false,edgekv-kivi,,,kivi,,,,quantized,32,True,32,1.0,0.8888888888888888,0.9444444444444444,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,2457.857932895422,16068.539682775736,0.0,0.08320808410644531,1298.6355908215046,0.28507038950920105,1299.0095652639866,,,Pace bowler Kyle Jarvis claimed 5-69 for Lancashire as they earned a sizeable first-innings lead on a rain-shortened day against Leicestershire.,,EdinburghNLP/xsum,,,,,batch,,,,,,
kivi,,1793.7637493014336,True,True, The results on the new dataset showed that the personalized model generated high-quality and specific,5031.64892578125,kivi_4bit_residual32,0.0,1.0,longbench_qasper_000105,8728.828125,1793.7637493014336,long,eval,qa_long_context,qwen2_kivi,4,false,edgekv-kivi,,,kivi,,,,quantized,32,True,32,1.0,0.8421052631578947,0.8947368421052632,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,2457.857932895422,16068.539682775736,0.0,0.08482858538627625,1793.2810708880424,0.39257481694221497,1793.7637493014336,,,"average recipe-level coherence scores of 1.78-1.82, human evaluators preferred personalized model outputs to baseline 63% of the time",,zai-org/LongBench,,,,,batch,,,,,,
kivi,,1165.85723310709,True,True, Police have recovered a quantity of suspected heroin worth up to Â£1m following,4320.56689453125,kivi_4bit_residual32,0.0,1.0,xsum_000207,8728.828125,1165.85723310709,short,eval,summary,qwen2_kivi,4,false,edgekv-kivi,,,kivi,,,,quantized,32,True,32,1.0,0.8823529411764706,0.8823529411764706,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,2457.857932895422,16068.539682775736,0.0,0.07697939872741699,1165.500968694687,0.27345120906829834,1165.85723310709,,,"A man has appeared in court after cannabis with an estimated street value of £90,000 was seized in Aberdeen.",,EdinburghNLP/xsum,,,,,batch,,,,,,
kivi,,1499.6459633111954,True,True, Labour MP David Lammy has called for a debate in Parliament over whether Muslims and,4672.9462890625,kivi_4bit_residual32,0.0,1.0,xsum_000172,8728.828125,1499.6459633111954,long,eval,summary,qwen2_kivi,4,false,edgekv-kivi,,,kivi,,,,quantized,32,True,32,1.0,0.85,0.9,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,2457.857932895422,16068.539682775736,0.0,0.08690357208251953,1499.2124140262604,0.3400072455406189,1499.6459633111954,,,"The UK should show that it ""embraces"" the Muslim and Hindu faiths by making Eid and Diwali public holidays, Conservative MP Bob Blackman has said.",,EdinburghNLP/xsum,,,,,batch,,,,,,
kivi,,1169.1741943359375,True,True, Wasps centre Frank Halai has signed a new two-year contract with the club,4360.77099609375,kivi_4bit_residual32,0.0,1.0,xsum_000161,8728.828125,1169.1741943359375,medium,eval,summary,qwen2_kivi,4,false,edgekv-kivi,,,kivi,,,,quantized,32,True,32,1.0,0.75,0.75,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,2457.857932895422,16068.539682775736,0.0,0.08133426308631897,1168.8253954052925,0.2620518207550049,1169.1741943359375,,,Wasps winger Frank Halai will join French Top 14 side Pau at the end of the Premiership season.,,EdinburghNLP/xsum,,,,,batch,,,,,,
kivi,,1866.3458973169327,True,True," The combination of rewards for reinforcement learning in the model includes an irony reward, a",4973.9326171875,kivi_4bit_residual32,0.0,1.0,longbench_qasper_000106,8728.828125,1866.3458973169327,long,eval,qa_long_context,qwen2_kivi,4,false,edgekv-kivi,,,kivi,,,,quantized,32,True,32,1.0,0.8947368421052632,0.8947368421052632,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,2457.857932895422,16068.539682775736,0.0,0.1065284013748169,1865.7646030187607,0.4688091576099396,1866.3458973169327,,,"irony accuracy, sentiment preservation",,zai-org/LongBench,,,,,batch,,,,,,
kivi,,5543.040800839663,True,True, The ground truth for fake news in the study is established through a dataset that was,4987.21240234375,kivi_4bit_residual64,0.0,1.0,longbench_qasper_000000,8699.7578125,5543.040800839663,long,calibration,qa_long_context,qwen2_kivi,4,false,edgekv-kivi,,,kivi,,,,quantized,32,True,64,1.0,0.5,0.6666666666666667,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,1891.7486481368542,16352.866496890783,0.0,0.20081177353858948,5542.278349399567,0.5531758069992065,5543.040800839663,,,Ground truth is not established in the paper,,zai-org/LongBench,,,,,batch,,,,,,
kivi,,1176.2022376060486,True,True, Four brothers accused of fraudulently trading to the value of Â£1.,4365.63037109375,kivi_4bit_residual64,0.0,1.0,xsum_000000,8699.7578125,1176.2022376060486,medium,calibration,summary,qwen2_kivi,4,false,edgekv-kivi,,,kivi,,,,quantized,32,True,64,1.0,0.7931034482758621,0.7931034482758621,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,1891.7486481368542,16352.866496890783,0.0,0.08223205804824829,1175.8119314908981,0.300820916891098,1176.2022376060486,,,Former Premier League footballer Sam Sodje has appeared in court alongside three brothers accused of charity fraud.,,EdinburghNLP/xsum,,,,,batch,,,,,,
kivi,,1192.3726834356785,True,True, Two teenagers have been charged over an attack on police during a car theft in east,4332.35693359375,kivi_4bit_residual64,0.05263157894736836,0.9473684210526316,xsum_000004,8699.7578125,1192.3726834356785,short,calibration,summary,qwen2_kivi,4,false,edgekv-kivi,,,kivi,,,,quantized,32,True,64,1.0,0.4736842105263158,0.5789473684210527,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,1891.7486481368542,16352.866496890783,0.0,0.08201971650123596,1191.9868402183056,0.2968348562717438,1192.3726834356785,,,Two teenagers have been charged in connection with an incident in west Belfast in which a car collided with two police vehicles.,,EdinburghNLP/xsum,,,,,batch,,,,,,
kivi,,1669.5116274058819,True,True, Labour leadership contenders Harriet Harman and Andy Burnham have urged supporters of Jeremy,4865.41455078125,kivi_4bit_residual64,0.0,1.0,xsum_000009,8699.7578125,1669.5116274058819,long,calibration,summary,qwen2_kivi,4,false,edgekv-kivi,,,kivi,,,,quantized,32,True,64,1.0,0.6571428571428573,0.6571428571428573,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,1891.7486481368542,16352.866496890783,0.0,0.08654966950416565,1668.9503192901611,0.4680752754211426,1669.5116274058819,,,Labour leadership hopefuls Liz Kendall and Yvette Cooper have said their supporters should back anyone other than Jeremy Corbyn in the contest.,,EdinburghNLP/xsum,,,,,batch,,,,,,
kivi,,2021.1146846413612,True,True, Prime Minister David Cameron has faced criticism over his description of migrants in Calais as,5301.8662109375,kivi_4bit_residual64,0.00512820512820511,0.9948717948717949,xsum_000071,8699.7578125,2021.1146846413612,xl,calibration,summary,qwen2_kivi,4,false,edgekv-kivi,,,kivi,,,,quantized,32,True,64,1.0,0.6,0.8,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,1891.7486481368542,16352.866496890783,0.0,0.09906664490699768,2020.5147080123425,0.4940442740917206,2021.1146846413612,,,"David Cameron is facing Labour calls to apologise for calling refugees at a camp in Calais ""a bunch of migrants"" at Prime Minister's Questions.",,EdinburghNLP/xsum,,,,,batch,,,,,,
kivi,,1752.3847930133343,True,True, The GhostVLAD approach is a pooling strategy inspired by the work on face recognition,5025.6259765625,kivi_4bit_residual64,0.0,1.0,longbench_qasper_000001,8699.7578125,1752.3847930133343,long,calibration,qa_long_context,qwen2_kivi,4,false,edgekv-kivi,,,kivi,,,,quantized,32,True,64,1.0,0.8461538461538461,0.8461538461538461,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,1891.7486481368542,16352.866496890783,0.0,0.08699670433998108,1751.8584355711937,0.43312087655067444,1752.3847930133343,,,"extension of the NetVLAD, adds Ghost clusters along with the NetVLAD clusters",,zai-org/LongBench,,,,,batch,,,,,,
kivi,,1221.8788340687752,True,True, Middlesex have ruled out Australia batsman Adam Voges returning before the end of,4420.705078125,kivi_4bit_residual64,0.0,1.0,xsum_000001,8699.7578125,1221.8788340687752,medium,calibration,summary,qwen2_kivi,4,false,edgekv-kivi,,,kivi,,,,quantized,32,True,64,1.0,0.6875,0.75,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,1891.7486481368542,16352.866496890783,0.0,0.07959455251693726,1221.5270847082138,0.2663321793079376,1221.8788340687752,,,Middlesex batsman Adam Voges will be out until August after suffering a torn calf muscle in his right leg.,,EdinburghNLP/xsum,,,,,batch,,,,,,
kivi,,1171.5556643903255,True,True, A 21-year-old man has been seriously injured after being hit by a,4327.64111328125,kivi_4bit_residual64,0.0,1.0,xsum_000005,8699.7578125,1171.5556643903255,short,calibration,summary,qwen2_kivi,4,false,edgekv-kivi,,,kivi,,,,quantized,32,True,64,1.0,0.5862068965517241,0.6551724137931034,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,1891.7486481368542,16352.866496890783,0.0,0.07876753807067871,1171.244628727436,0.22644922137260437,1171.5556643903255,,,A pedestrian has been struck by a taxi in Dundee after it mounted the pavement.,,EdinburghNLP/xsum,,,,,batch,,,,,,
kivi,,1471.6981016099453,True,True," School leaders are warning that cuts to their budgets are leading to a ""bare bones",4670.7421875,kivi_4bit_residual64,0.0,1.0,xsum_000010,8699.7578125,1471.6981016099453,long,calibration,summary,qwen2_kivi,4,false,edgekv-kivi,,,kivi,,,,quantized,32,True,64,1.0,0.8461538461538461,0.8974358974358975,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,1891.7486481368542,16352.866496890783,0.0,0.08994340896606445,1471.2665900588036,0.33537670969963074,1471.6981016099453,,,"Head teachers say they are axing GCSE and A-level subjects, increasing class sizes and cutting support services as they struggle with school funding.",,EdinburghNLP/xsum,,,,,batch,,,,,,
kivi,,2100.5197279155254,True,True, Liverpool drew 0-0 with Manchester United at Anfield in a tightly contested,5348.693359375,kivi_4bit_residual64,0.0,1.0,xsum_000087,8699.7578125,2100.5197279155254,xl,calibration,summary,qwen2_kivi,4,false,edgekv-kivi,,,kivi,,,,quantized,32,True,64,1.0,0.5999999999999999,0.6666666666666666,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,1891.7486481368542,16352.866496890783,0.0,0.08940324187278748,2099.946863949299,0.47736242413520813,2100.5197279155254,,,Liverpool and Manchester United played out a goalless and uneventful stalemate on a disappointing night at Anfield.,,EdinburghNLP/xsum,,,,,batch,,,,,,
kivi,,5326.481431722641,True,True, Their model outperforms previous state-of-the-art methods by 68.,4947.28271484375,kivi_4bit_residual64,0.0,1.0,longbench_qasper_000002,8678.265625,5326.481431722641,long,calibration,qa_long_context,qwen2_kivi,4,false,edgekv-kivi,,,kivi,,,,quantized,32,True,64,1.0,0.7857142857142857,0.7857142857142857,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,1994.0849840641022,16019.987285137177,0.0,0.20654499530792236,5325.811393558979,0.45470893383026123,5326.481431722641,,,"the attention model, MDREA, also outperforms the best existing research results (WAP 0.690 to 0.688)",,zai-org/LongBench,,,,,batch,,,,,,
kivi,,1260.5221569538116,True,True, The Duchess of Cambridge is to feature on the cover of British Vogue's 1,4477.83740234375,kivi_4bit_residual64,0.06060606060606055,0.9393939393939394,xsum_000002,8678.265625,1260.5221569538116,medium,calibration,summary,qwen2_kivi,4,false,edgekv-kivi,,,kivi,,,,quantized,32,True,64,1.0,0.21212121212121227,0.2727272727272728,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,1994.0849840641022,16019.987285137177,0.0,0.08013471961021423,1260.1095288991928,0.32598525285720825,1260.5221569538116,,,The Duchess of Cambridge will feature on the cover of British Vogue to mark the magazine's centenary.,,EdinburghNLP/xsum,,,,,batch,,,,,,
kivi,,847.1866175532341,True,True, The BBC's Chris Buckler reports on the latest developments in the case of a,4309.57958984375,kivi_4bit_residual64,0.0,1.0,xsum_000011,8678.265625,847.1866175532341,short,calibration,summary,qwen2_kivi,4,false,edgekv-kivi,,,kivi,,,,unquantized_short_request,32,False,64,1.0,0.7209302325581395,0.7674418604651163,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,1994.0849840641022,16019.987285137177,0.0,0.08358806371688843,846.8456156551838,0.25067850947380066,847.1866175532341,,,"As the UK considers greater devolution in the aftermath of Scotland's independence referendum, should a troubled Northern Ireland Assembly push for more powers over its own affairs?",,EdinburghNLP/xsum,,,,,batch,,,,,,
kivi,,1420.1786406338215,True,True, A cafe in Georgia which supports gay rights says it was attacked by neo-Naz,4623.328125,kivi_4bit_residual64,0.06349206349206349,0.9365079365079365,xsum_000017,8678.265625,1420.1786406338215,long,calibration,summary,qwen2_kivi,4,false,edgekv-kivi,,,kivi,,,,quantized,32,True,64,1.0,0.7777777777777778,0.7777777777777778,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,1994.0849840641022,16019.987285137177,0.0,0.08189305663108826,1419.748529791832,0.3423616290092468,1420.1786406338215,,,A vegan cafe in Tbilisi has appealed for public solidarity after being invaded by ultra-nationalists wielding grilled meat and sausages.,,EdinburghNLP/xsum,,,,,batch,,,,,,
kivi,,2318.416401743889,True,True," As clubs spend record sums on players, they are increasingly turning to experts to help",5445.00244140625,kivi_4bit_residual64,0.0,1.0,xsum_000107,8678.265625,2318.416401743889,xl,calibration,summary,qwen2_kivi,4,false,edgekv-kivi,,,kivi,,,,quantized,32,True,64,1.0,0.9354838709677419,0.9354838709677419,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,1994.0849840641022,16019.987285137177,0.0,0.0895187258720398,2317.733909934759,0.5863197147846222,2318.416401743889,,,"Will a £300,000-a-week salary change a hot prospect's attitude to the game?",,EdinburghNLP/xsum,,,,,batch,,,,,,
kivi,,1763.5345794260502,True,True, The paper explores the impact of various features and context on the performance of different models,5002.060546875,kivi_4bit_residual64,0.0,1.0,longbench_qasper_000003,8678.265625,1763.5345794260502,long,calibration,qa_long_context,qwen2_kivi,4,false,edgekv-kivi,,,kivi,,,,quantized,32,True,64,1.0,1.0,1.0,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,1994.0849840641022,16019.987285137177,0.0,0.08892640471458435,1762.9911452531815,0.44820085167884827,1763.5345794260502,,,using tweets that one has replied or quoted to as contextual information,,zai-org/LongBench,,,,,batch,,,,,,
kivi,,1299.683839082718,True,True," The man who created 4chan, the notorious internet forum, is to join",4505.52490234375,kivi_4bit_residual64,0.05363984674329492,0.9463601532567051,xsum_000003,8678.265625,1299.683839082718,medium,calibration,summary,qwen2_kivi,4,false,edgekv-kivi,,,kivi,,,,quantized,32,True,64,1.0,0.7037037037037037,0.7777777777777778,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,1994.0849840641022,16019.987285137177,0.0,0.08281692862510681,1299.3237227201462,0.27173757553100586,1299.683839082718,,,Google has hired the creator of one of the web's most notorious forums - 4chan.,,EdinburghNLP/xsum,,,,,batch,,,,,,
kivi,,1196.2511092424393,True,True, A man in his 30s with blonde hair and a scratch on his,4352.970703125,kivi_4bit_residual64,0.0,1.0,xsum_000013,8678.265625,1196.2511092424393,short,calibration,summary,qwen2_kivi,4,false,edgekv-kivi,,,kivi,,,,quantized,32,True,64,1.0,0.7333333333333334,0.7999999999999999,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,1994.0849840641022,16019.987285137177,0.0,0.07888302206993103,1195.9237530827522,0.24272873997688293,1196.2511092424393,,,"A man tried to abduct a boy outside a primary school in Milton Keynes, the school said.",,EdinburghNLP/xsum,,,,,batch,,,,,,
kivi,,1378.6087855696678,True,True, Barnsley striker Sam Bradshaw says he has learned a lot from watching comp,4568.55029296875,kivi_4bit_residual64,0.0,1.0,xsum_000019,8678.265625,1378.6087855696678,long,calibration,summary,qwen2_kivi,4,false,edgekv-kivi,,,kivi,,,,quantized,32,True,64,1.0,0.7058823529411765,0.7058823529411765,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,1994.0849840641022,16019.987285137177,0.0,0.08370354771614075,1378.1669959425926,0.3520697355270386,1378.6087855696678,,,Barnsley striker Tom Bradshaw says every footballer can learn from the examples set by Wales stars Gareth Bale and Aaron Ramsey.,,EdinburghNLP/xsum,,,,,batch,,,,,,
kivi,,2323.4773576259613,True,True, The 209 member nations of world football's governing body Fifa are,5469.73828125,kivi_4bit_residual64,0.0,1.0,xsum_000110,8678.265625,2323.4773576259613,xl,calibration,summary,qwen2_kivi,4,false,edgekv-kivi,,,kivi,,,,quantized,32,True,64,1.0,0.6744186046511629,0.7674418604651163,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,1994.0849840641022,16019.987285137177,0.0,0.09147077798843384,2322.8323608636856,0.5472972989082336,2323.4773576259613,,,Football's crisis-hit world governing body Fifa will meet in Zurich on Friday and elect a new leader to try to take the damaged organisation forward into a new era.,,EdinburghNLP/xsum,,,,,batch,,,,,,
kivi,,5369.292326271534,True,True," The study examined the following Facebook pages:

- FoxNews
- CNN
-",5001.1171875,kivi_4bit_residual64,0.0,1.0,longbench_qasper_000004,8730.765625,5369.292326271534,long,calibration,qa_long_context,qwen2_kivi,4,false,edgekv-kivi,,,kivi,,,,quantized,32,True,64,1.0,0.8285714285714285,0.8857142857142857,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,1985.7085794210434,16274.590145796537,0.0,0.2196691930294037,5368.5803189873695,0.4841163754463196,5369.292326271534,,,"FoxNews, CNN, ESPN, New York Times, Time magazine, Huffington Post Weird News, The Guardian, Cartoon Network, Cooking Light, Home Cooking Adventure, Justin Bieber, Nickelodeon, Spongebob, Disney",,zai-org/LongBench,,,,,batch,,,,,,
kivi,,1465.4453918337822,True,True, Barcelona's president Sandro Rosell has resigned following the club's controversial signing of,4503.75732421875,kivi_4bit_residual64,0.0,1.0,xsum_000006,8730.765625,1465.4453918337822,medium,calibration,summary,qwen2_kivi,4,false,edgekv-kivi,,,kivi,,,,quantized,32,True,64,1.0,0.4358974358974359,0.5384615384615385,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,1985.7085794210434,16274.590145796537,0.0,0.08344277739524841,1465.0459811091423,0.3093034029006958,1465.4453918337822,,,Barcelona football club chief Sandro Rosell has resigned following a Spanish court's decision to look into last year's signing of Brazil star Neymar.,,EdinburghNLP/xsum,,,,,batch,,,,,,
kivi,,1282.9878591001034,True,True, Sri Lanka pace bowler Nuwan Eranga has been suspended from international cricket after,4347.66796875,kivi_4bit_residual64,0.0,1.0,xsum_000029,8730.765625,1282.9878591001034,short,calibration,summary,qwen2_kivi,4,false,edgekv-kivi,,,kivi,,,,quantized,32,True,64,1.0,0.8333333333333333,0.8333333333333333,/DATACENTER3/zhenxiang.wang/resource/Qwen2.5-7B-Instruct,1985.7085794210434,16274.590145796537,0.0,0.08217617869377136,1282.6045081019402,0.2946294844150543,1282.9878591001034,,,Sri Lanka seamer Shaminda Eranga was reported for a suspect bowling action in the second-Test defeat by England at Chester-le-Street.,,EdinburghNLP/xsum,,,,,batch,,,,,,
