adapter,error,extra_builtin_request_fallback,extra_family,extra_note,extra_request_source,latency_ms,length_bucket,measured,ok,output_text,peak_memory_mib,profile,quality_loss,quality_score,request_id,resident_memory_mib,split,task,ttft_ms
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,4.859999999999999,short,False,True,How do they obtain psychological dimensions of people?,0.0263671875,kivi_4bit,,,longbench_qasper_000053,0.0263671875,calibration,qa_long_context,4.859999999999999
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,5.31,short,False,True,What argument components do the ML methods aim to identify?,0.02880859375,kivi_4bit,,,longbench_qasper_000054,0.02880859375,calibration,qa_long_context,5.31
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,4.32,short,False,True,Ngrams of which length are aligned using PARENT?,0.0234375,kivi_4bit,,,longbench_qasper_000055,0.0234375,calibration,qa_long_context,4.32
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,2.9699999999999998,short,False,True,How large is the Twitter dataset?,0.01611328125,kivi_4bit,,,longbench_qasper_000056,0.01611328125,calibration,qa_long_context,2.9699999999999998
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,3.06,short,False,True,What are the 12 languages covered?,0.0166015625,kivi_4bit,,,longbench_qasper_000057,0.0166015625,calibration,qa_long_context,3.06
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,3.78,short,False,True,What are two datasets model is applied to?,0.0205078125,kivi_4bit,,,longbench_qasper_000058,0.0205078125,calibration,qa_long_context,3.78
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,5.9399999999999995,short,False,True,Were any of the pipeline components based on deep learning models?,0.0322265625,kivi_4bit,,,longbench_qasper_000059,0.0322265625,calibration,qa_long_context,5.9399999999999995
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,4.77,short,False,True,How is the quality of the data empirically evaluated?,0.02587890625,kivi_4bit,,,longbench_qasper_000060,0.02587890625,calibration,qa_long_context,4.77
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,5.22,short,False,True,How do they combine audio and text sequences in their RNN?,0.0283203125,kivi_4bit,,,longbench_qasper_000061,0.0283203125,calibration,qa_long_context,5.22
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,3.2399999999999998,short,False,True,by how much did their model improve?,0.017578125,kivi_4bit,,,longbench_qasper_000062,0.017578125,calibration,qa_long_context,3.2399999999999998
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,3.42,short,False,True,how many humans evaluated the results?,0.0185546875,kivi_4bit,,,longbench_qasper_000063,0.0185546875,calibration,qa_long_context,3.42
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,4.2299999999999995,short,False,True,What is their definition of tweets going viral?,0.02294921875,kivi_4bit,,,longbench_qasper_000064,0.02294921875,calibration,qa_long_context,4.2299999999999995
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,4.95,short,False,True,Which basic neural architecture perform best by itself?,0.02685546875,kivi_4bit,,,longbench_qasper_000065,0.02685546875,calibration,qa_long_context,4.95
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,2.79,short,False,True,what is the source of the data?,0.01513671875,kivi_4bit,,,longbench_qasper_000066,0.01513671875,calibration,qa_long_context,2.79
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,5.85,short,False,True,What machine learning and deep learning methods are used for RQE?,0.03173828125,kivi_4bit,,,longbench_qasper_000067,0.03173828125,calibration,qa_long_context,5.85
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,4.859999999999999,short,False,True,What is the benchmark dataset and is its quality high?,0.0263671875,kivi_4bit,,,longbench_qasper_000068,0.0263671875,calibration,qa_long_context,4.859999999999999
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,3.5999999999999996,short,False,True,What architecture does the decoder have?,0.01953125,kivi_4bit,,,longbench_qasper_000069,0.01953125,calibration,qa_long_context,3.5999999999999996
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,3.96,short,False,True,Do they report results only on English data?,0.021484375,kivi_4bit,,,longbench_qasper_000070,0.021484375,calibration,qa_long_context,3.96
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,7.38,short,False,True,"What is best performing model among author's submissions, what performance it had?",0.0400390625,kivi_4bit,,,longbench_qasper_000071,0.0400390625,calibration,qa_long_context,7.38
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,1.98,short,False,True,what was the baseline?,0.0107421875,kivi_4bit,,,longbench_qasper_000072,0.0107421875,calibration,qa_long_context,1.98
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,3.2399999999999998,short,False,True,What was their highest recall score?,0.017578125,kivi_4bit,,,longbench_qasper_000073,0.017578125,calibration,qa_long_context,3.2399999999999998
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,4.68,short,False,True,What embedding techniques are explored in the paper?,0.025390625,kivi_4bit,,,longbench_qasper_000074,0.025390625,calibration,qa_long_context,4.68
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,4.2299999999999995,short,False,True,How do they match words before reordering them?,0.02294921875,kivi_4bit,,,longbench_qasper_000075,0.02294921875,calibration,qa_long_context,4.2299999999999995
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,5.85,short,False,True,Does the paper explore extraction from electronic health records?,0.03173828125,kivi_4bit,,,longbench_qasper_000076,0.03173828125,calibration,qa_long_context,5.85
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,3.69,short,False,True,Who were the experts used for annotation?,0.02001953125,kivi_4bit,,,longbench_qasper_000077,0.02001953125,calibration,qa_long_context,3.69
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,7.29,short,False,True,What models are used for painting embedding and what for language style transfer?,0.03955078125,kivi_4bit,,,longbench_qasper_000078,0.03955078125,calibration,qa_long_context,7.29
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,6.39,short,False,True,On top of BERT does the RNN layer work better or the transformer layer?,0.03466796875,kivi_4bit,,,longbench_qasper_000079,0.03466796875,calibration,qa_long_context,6.39
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,8.459999999999999,short,False,True,Do the authors hypothesize that humans' robustness to noise is due to their general knowledge?,0.0458984375,kivi_4bit,,,longbench_qasper_000080,0.0458984375,calibration,qa_long_context,8.459999999999999
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,3.78,short,False,True,What cyberbulling topics did they address?,0.0205078125,kivi_4bit,,,longbench_qasper_000081,0.0205078125,calibration,qa_long_context,3.78
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,4.41,short,False,True,How do they obtain the new context represetation?,0.02392578125,kivi_4bit,,,longbench_qasper_000082,0.02392578125,calibration,qa_long_context,4.41
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,5.22,short,False,True,How many different types of entities exist in the dataset?,0.0283203125,kivi_4bit,,,longbench_qasper_000083,0.0283203125,calibration,qa_long_context,5.22
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,5.04,short,False,True,How much higher quality is the resulting annotated data?,0.02734375,kivi_4bit,,,longbench_qasper_000084,0.02734375,calibration,qa_long_context,5.04
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,3.69,short,False,True,How big is imbalance in analyzed corpora?,0.02001953125,kivi_4bit,,,longbench_qasper_000085,0.02001953125,calibration,qa_long_context,3.69
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,6.12,short,False,True,What dataset does this approach achieve state of the art results on?,0.033203125,kivi_4bit,,,longbench_qasper_000086,0.033203125,calibration,qa_long_context,6.12
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,4.2299999999999995,short,False,True,What are strong baselines model is compared to?,0.02294921875,kivi_4bit,,,longbench_qasper_000087,0.02294921875,calibration,qa_long_context,4.2299999999999995
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,3.06,short,False,True,What type of classifiers are used?,0.0166015625,kivi_4bit,,,longbench_qasper_000088,0.0166015625,calibration,qa_long_context,3.06
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,2.4299999999999997,short,False,True,Which toolkits do they use?,0.01318359375,kivi_4bit,,,longbench_qasper_000089,0.01318359375,calibration,qa_long_context,2.4299999999999997
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,3.8699999999999997,short,False,True,On what datasets are experiments performed?,0.02099609375,kivi_4bit,,,longbench_qasper_000090,0.02099609375,calibration,qa_long_context,3.8699999999999997
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,2.9699999999999998,short,False,True,what are the existing approaches?,0.01611328125,kivi_4bit,,,longbench_qasper_000091,0.01611328125,calibration,qa_long_context,2.9699999999999998
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,1.98,short,False,True,Do they use attention?,0.0107421875,kivi_4bit,,,longbench_qasper_000092,0.0107421875,calibration,qa_long_context,1.98
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,3.78,short,False,True,What datasets did they use for evaluation?,0.0205078125,kivi_4bit,,,longbench_qasper_000093,0.0205078125,calibration,qa_long_context,3.78
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,4.14,short,False,True,What sentiment classification dataset is used?,0.0224609375,kivi_4bit,,,longbench_qasper_000094,0.0224609375,calibration,qa_long_context,4.14
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,4.95,short,False,True,Were any of these tasks evaluated in any previous work?,0.02685546875,kivi_4bit,,,longbench_qasper_000095,0.02685546875,calibration,qa_long_context,4.95
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,3.96,short,False,True,Is datasets for sentiment analysis balanced?,0.021484375,kivi_4bit,,,longbench_qasper_000096,0.021484375,calibration,qa_long_context,3.96
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,3.2399999999999998,short,False,True,What is the invertibility condition?,0.017578125,kivi_4bit,,,longbench_qasper_000097,0.017578125,calibration,qa_long_context,3.2399999999999998
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,5.31,short,False,True,How does proposed qualitative annotation schema looks like?,0.02880859375,kivi_4bit,,,longbench_qasper_000098,0.02880859375,calibration,qa_long_context,5.31
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,3.2399999999999998,short,False,True,what are the sizes of both datasets?,0.017578125,kivi_4bit,,,longbench_qasper_000099,0.017578125,calibration,qa_long_context,3.2399999999999998
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,2.07,short,False,True,What are the baselines?,0.01123046875,kivi_4bit,,,longbench_qasper_000100,0.01123046875,eval,qa_long_context,2.07
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,4.68,short,False,True,Which natural language(s) are studied in this paper?,0.025390625,kivi_4bit,,,longbench_qasper_000101,0.025390625,eval,qa_long_context,4.68
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,3.51,short,False,True,What models are used in the experiment?,0.01904296875,kivi_4bit,,,longbench_qasper_000102,0.01904296875,eval,qa_long_context,3.51
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,6.029999999999999,short,False,True,Do the answered questions measure for the usefulness of the answer?,0.03271484375,kivi_4bit,,,longbench_qasper_000103,0.03271484375,eval,qa_long_context,6.029999999999999
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,3.78,short,False,True,what pretrained word embeddings were used?,0.0205078125,kivi_4bit,,,longbench_qasper_000104,0.0205078125,eval,qa_long_context,3.78
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,3.8699999999999997,short,False,True,What were their results on the new dataset?,0.02099609375,kivi_4bit,,,longbench_qasper_000105,0.02099609375,eval,qa_long_context,3.8699999999999997
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,5.58,short,False,True,What is the combination of rewards for reinforcement learning?,0.0302734375,kivi_4bit,,,longbench_qasper_000106,0.0302734375,eval,qa_long_context,5.58
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,5.31,short,False,True,What limitations do the authors demnostrate of their model?,0.02880859375,kivi_4bit,,,longbench_qasper_000107,0.02880859375,eval,qa_long_context,5.31
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,4.14,short,False,True,Which existing benchmarks did they compare to?,0.0224609375,kivi_4bit,,,longbench_qasper_000108,0.0224609375,eval,qa_long_context,4.14
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,3.33,short,False,True,What were their distribution results?,0.01806640625,kivi_4bit,,,longbench_qasper_000109,0.01806640625,eval,qa_long_context,3.33
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,3.51,short,False,True,How is the dataset of hashtags sourced?,0.01904296875,kivi_4bit,,,longbench_qasper_000110,0.01904296875,eval,qa_long_context,3.51
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,3.51,short,False,True,what accents are present in the corpus?,0.01904296875,kivi_4bit,,,longbench_qasper_000111,0.01904296875,eval,qa_long_context,3.51
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,2.9699999999999998,short,False,True,What can word subspace represent?,0.01611328125,kivi_4bit,,,longbench_qasper_000112,0.01611328125,eval,qa_long_context,2.9699999999999998
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,2.52,short,False,True,What baseline model is used?,0.013671875,kivi_4bit,,,longbench_qasper_000113,0.013671875,eval,qa_long_context,2.52
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,5.3999999999999995,short,False,True,Is SemCor3.0 reflective of English language data in general?,0.029296875,kivi_4bit,,,longbench_qasper_000114,0.029296875,eval,qa_long_context,5.3999999999999995
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,3.69,short,False,True,How big is Augmented LibriSpeech dataset?,0.02001953125,kivi_4bit,,,longbench_qasper_000115,0.02001953125,eval,qa_long_context,3.69
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,2.34,short,False,True,What dataset did they use?,0.0126953125,kivi_4bit,,,longbench_qasper_000116,0.0126953125,eval,qa_long_context,2.34
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,2.88,short,False,True,Do they use large or small BERT?,0.015625,kivi_4bit,,,longbench_qasper_000117,0.015625,eval,qa_long_context,2.88
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,6.3,short,False,True,Are the automatically constructed datasets subject to quality control?,0.0341796875,kivi_4bit,,,longbench_qasper_000118,0.0341796875,eval,qa_long_context,6.3
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,3.42,short,False,True,Are the images from a specific domain?,0.0185546875,kivi_4bit,,,longbench_qasper_000119,0.0185546875,eval,qa_long_context,3.42
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,4.32,short,False,True,What was their performance on emotion detection?,0.0234375,kivi_4bit,,,longbench_qasper_000120,0.0234375,eval,qa_long_context,4.32
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,3.2399999999999998,short,False,True,What is the tagging scheme employed?,0.017578125,kivi_4bit,,,longbench_qasper_000121,0.017578125,eval,qa_long_context,3.2399999999999998
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,3.96,short,False,True,Is Arabic one of the 11 languages in CoVost?,0.021484375,kivi_4bit,,,longbench_qasper_000122,0.021484375,eval,qa_long_context,3.96
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,3.69,short,False,True,How do they define robustness of a model?,0.02001953125,kivi_4bit,,,longbench_qasper_000123,0.02001953125,eval,qa_long_context,3.69
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,4.77,short,False,True,What other sentence embeddings methods are evaluated?,0.02587890625,kivi_4bit,,,longbench_qasper_000124,0.02587890625,eval,qa_long_context,4.77
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,7.47,short,False,True,What are method's improvements of F1 for NER task for English and Chinese datasets?,0.04052734375,kivi_4bit,,,longbench_qasper_000125,0.04052734375,eval,qa_long_context,7.47
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,4.5,short,False,True,On which tasks do they test their conflict method?,0.0244140625,kivi_4bit,,,longbench_qasper_000126,0.0244140625,eval,qa_long_context,4.5
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,3.69,short,False,True,Which baselines did they compare against?,0.02001953125,kivi_4bit,,,longbench_qasper_000127,0.02001953125,eval,qa_long_context,3.69
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,3.15,short,False,True,What is te core component for KBQA?,0.01708984375,kivi_4bit,,,longbench_qasper_000128,0.01708984375,eval,qa_long_context,3.15
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,2.61,short,False,True,What are the baseline models?,0.01416015625,kivi_4bit,,,longbench_qasper_000129,0.01416015625,eval,qa_long_context,2.61
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,7.56,short,False,True,Which methods are considered to find examples of biases and unwarranted inferences??,0.041015625,kivi_4bit,,,longbench_qasper_000130,0.041015625,eval,qa_long_context,7.56
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,2.6999999999999997,short,False,True,What language do they explore?,0.0146484375,kivi_4bit,,,longbench_qasper_000131,0.0146484375,eval,qa_long_context,2.6999999999999997
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,3.42,short,False,True,Which models did they experiment with?,0.0185546875,kivi_4bit,,,longbench_qasper_000132,0.0185546875,eval,qa_long_context,3.42
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,3.96,short,False,True,Do they report results only on English data?,0.021484375,kivi_4bit,,,longbench_qasper_000133,0.021484375,eval,qa_long_context,3.96
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,5.58,short,False,True,What summarization algorithms did the authors experiment with?,0.0302734375,kivi_4bit,,,longbench_qasper_000134,0.0302734375,eval,qa_long_context,5.58
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,4.77,short,False,True,What was the previous state of the art for this task?,0.02587890625,kivi_4bit,,,longbench_qasper_000135,0.02587890625,eval,qa_long_context,4.77
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,3.51,short,False,True,Which component is the least impactful?,0.01904296875,kivi_4bit,,,longbench_qasper_000136,0.01904296875,eval,qa_long_context,3.51
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,3.33,short,False,True,What is the corpus used for the task?,0.01806640625,kivi_4bit,,,longbench_qasper_000137,0.01806640625,eval,qa_long_context,3.33
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,4.41,short,False,True,Which 7 Indian languages do they experiment with?,0.02392578125,kivi_4bit,,,longbench_qasper_000138,0.02392578125,eval,qa_long_context,4.41
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,6.39,short,False,True,What is the model performance on target language reading comprehension?,0.03466796875,kivi_4bit,,,longbench_qasper_000139,0.03466796875,eval,qa_long_context,6.39
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,7.02,short,False,True,How big is the difference in performance between proposed model and baselines?,0.0380859375,kivi_4bit,,,longbench_qasper_000140,0.0380859375,eval,qa_long_context,7.02
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,8.28,short,False,True,How much improvement is gained from Adversarial Reward Augmented Maximum Likelihood (ARAML)?,0.044921875,kivi_4bit,,,longbench_qasper_000141,0.044921875,eval,qa_long_context,8.28
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,9.9,short,False,True,What evidence do the authors present that the model can capture some biases in data annotation and collection?,0.0537109375,kivi_4bit,,,longbench_qasper_000142,0.0537109375,eval,qa_long_context,9.9
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,5.76,short,False,True,Were other baselines tested to compare with the neural baseline?,0.03125,kivi_4bit,,,longbench_qasper_000143,0.03125,eval,qa_long_context,5.76
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,2.88,short,False,True,What is the size of the dataset?,0.015625,kivi_4bit,,,longbench_qasper_000144,0.015625,eval,qa_long_context,2.88
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,5.85,short,False,True,What are method improvements of F1 for paraphrase identification?,0.03173828125,kivi_4bit,,,longbench_qasper_000145,0.03173828125,eval,qa_long_context,5.85
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,2.07,short,False,True,What datasets are used?,0.01123046875,kivi_4bit,,,longbench_qasper_000146,0.01123046875,eval,qa_long_context,2.07
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,6.66,short,False,True,What data was presented to the subjects to elicit event-related responses?,0.0361328125,kivi_4bit,,,longbench_qasper_000147,0.0361328125,eval,qa_long_context,6.66
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,3.5999999999999996,short,False,True,Which baselines are used for evaluation?,0.01953125,kivi_4bit,,,longbench_qasper_000148,0.01953125,eval,qa_long_context,3.5999999999999996
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,4.05,short,False,True,What learning models are used on the dataset?,0.02197265625,kivi_4bit,,,longbench_qasper_000149,0.02197265625,eval,qa_long_context,4.05
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,3.8699999999999997,short,False,True,What language model architectures are used?,0.02099609375,kivi_4bit,,,longbench_qasper_000150,0.02099609375,eval,qa_long_context,3.8699999999999997
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,3.33,short,False,True,How are weights dynamically adjusted?,0.01806640625,kivi_4bit,,,longbench_qasper_000151,0.01806640625,eval,qa_long_context,3.33
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,4.68,short,False,True,What are the results from these proposed strategies?,0.025390625,kivi_4bit,,,longbench_qasper_000152,0.025390625,eval,qa_long_context,4.68
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,3.69,short,False,True,What does an individual model consist of?,0.02001953125,kivi_4bit,,,longbench_qasper_000153,0.02001953125,eval,qa_long_context,3.69
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,4.05,short,False,True,How is non-standard pronunciation identified?,0.02197265625,kivi_4bit,,,longbench_qasper_000154,0.02197265625,eval,qa_long_context,4.05
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,3.33,short,False,True,What is a semicharacter architecture?,0.01806640625,kivi_4bit,,,longbench_qasper_000155,0.01806640625,eval,qa_long_context,3.33
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,2.61,short,False,True,which languages are explored?,0.01416015625,kivi_4bit,,,longbench_qasper_000156,0.01416015625,eval,qa_long_context,2.61
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,4.05,short,False,True,How effective is their NCEL approach overall?,0.02197265625,kivi_4bit,,,longbench_qasper_000157,0.02197265625,eval,qa_long_context,4.05
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,2.34,short,False,True,Is the data de-identified?,0.0126953125,kivi_4bit,,,longbench_qasper_000158,0.0126953125,eval,qa_long_context,2.34
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,2.4299999999999997,short,False,True,What was the baseline used?,0.01318359375,kivi_4bit,,,longbench_qasper_000159,0.01318359375,eval,qa_long_context,2.4299999999999997
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,5.04,short,False,True,where did they obtain the annotated clinical notes from?,0.02734375,kivi_4bit,,,longbench_qasper_000160,0.02734375,eval,qa_long_context,5.04
kivi,,false,kivi,dry_run仅验证统一表结构，尚未执行真实模型和profile kernel,zai-org/LongBench,3.96,short,False,True,Why masking words in the decoder is helpful?,0.021484375,kivi_4bit,,,longbench_qasper_000161,0.021484375,eval,qa_long_context,3.96
